"{454.8088684082031, 446.12060546875}","{932.2636108398438, 354.5528564453125}","{404.9488525390625, 98.6033935546875}","{552.4480590820312, 139.513916015625}","{144.27804565429688, 65.13623046875}","{72.65715789794922, 123.41033935546875}","{319.6524963378906, 282.3127746582031}","{310.6322937011719, 324.5654602050781}","{634.3516235351562, 341.8388977050781}","{694.2247314453125, 426.331787109375}","{628.690673828125, 483.4043273925781}","{611.6705932617188, 534.3250732421875}","{518.48388671875, 585.9832763671875}","{885.9650268554688, 500.0369873046875}","{999.0408935546875, 689.8510131835938}"
"{453.7201232910156, 446.5134582519531}","{928.4132080078125, 355.2149353027344}","{401.3695373535156, 97.9072265625}","{552.2415161132812, 141.29083251953125}","{142.9874725341797, 65.17230224609375}","{71.67292785644531, 124.092041015625}","{321.369140625, 286.19683837890625}","{312.1142578125, 323.49658203125}","{633.6682739257812, 338.7417907714844}","{693.9052734375, 424.7025146484375}","{627.5984497070312, 485.5006408691406}","{611.6119995117188, 533.3330688476562}","{517.6450805664062, 584.4917602539062}","{886.73046875, 499.53955078125}","{999.7538452148438, 692.00244140625}"
"{451.0347595214844, 444.6882019042969}","{927.7039184570312, 353.4199523925781}","{404.0805969238281, 97.926513671875}","{552.5755615234375, 139.843994140625}","{142.66098022460938, 65.01727294921875}","{71.08615112304688, 123.9866943359375}","{323.6557312011719, 285.2079772949219}","{311.8883056640625, 324.4682312011719}","{633.06396484375, 337.85882568359375}","{693.5303955078125, 425.2684326171875}","{629.8768920898438, 483.204833984375}","{611.447509765625, 534.85107421875}","{518.0269775390625, 585.1759033203125}","{888.558837890625, 499.52777099609375}","{997.6614379882812, 693.74755859375}"
"{450.406982421875, 442.0867004394531}","{927.6260375976562, 352.8056945800781}","{402.4388427734375, 98.010009765625}","{551.6162719726562, 138.46337890625}","{143.1542205810547, 63.6678466796875}","{69.7826156616211, 125.53070068359375}","{322.3214416503906, 284.742919921875}","{312.642822265625, 323.59027099609375}","{635.813232421875, 338.87811279296875}","{693.5387573242188, 424.4599609375}","{630.54052734375, 483.357177734375}","{612.0646362304688, 534.3906860351562}","{517.5366821289062, 582.6258544921875}","{888.2247314453125, 499.2832946777344}","{996.7935791015625, 690.509033203125}"
"{449.1800842285156, 441.8735046386719}","{927.8929443359375, 352.9734802246094}","{403.330322265625, 98.91387939453125}","{547.224365234375, 137.88629150390625}","{143.76651000976562, 65.630126953125}","{70.44807434082031, 125.46868896484375}","{319.3424987792969, 283.3077087402344}","{311.6553039550781, 325.0077819824219}","{637.1681518554688, 339.3884582519531}","{695.7317504882812, 423.0928955078125}","{630.8062744140625, 483.5537109375}","{611.574462890625, 534.4300537109375}","{517.654541015625, 583.14404296875}","{888.162353515625, 499.4327087402344}","{999.199951171875, 689.5745849609375}"
"{448.41943359375, 439.88519287109375}","{928.618408203125, 353.0207824707031}","{403.9720153808594, 96.7047119140625}","{547.067626953125, 138.0087890625}","{142.30760192871094, 67.24652099609375}","{70.27977752685547, 125.00054931640625}","{317.3617858886719, 285.80133056640625}","{311.0399475097656, 324.9516906738281}","{637.53173828125, 340.2503356933594}","{696.7100830078125, 424.4518127441406}","{626.6603393554688, 483.88592529296875}","{611.4274291992188, 533.8440551757812}","{517.1316528320312, 583.38720703125}","{887.8325805664062, 499.6328430175781}","{1000.5559692382812, 691.798095703125}"
"{449.2525939941406, 440.23504638671875}","{928.0699462890625, 353.8880615234375}","{403.53125, 96.599609375}","{547.3186645507812, 136.838134765625}","{141.30885314941406, 67.0013427734375}","{69.74651336669922, 126.53448486328125}","{315.04083251953125, 285.8486328125}","{310.8324279785156, 324.8670959472656}","{636.2456665039062, 338.5899658203125}","{698.6133422851562, 425.13006591796875}","{625.3480834960938, 481.21710205078125}","{610.9851684570312, 535.2965698242188}","{517.56494140625, 583.322021484375}","{886.5339965820312, 500.0791320800781}","{997.9564208984375, 690.6071166992188}"
"{448.9844970703125, 437.0680236816406}","{928.3339233398438, 355.3320617675781}","{403.2775573730469, 95.40679931640625}","{546.0316162109375, 136.787353515625}","{143.102783203125, 64.29254150390625}","{69.53194427490234, 126.720458984375}","{313.8173828125, 286.0557861328125}","{311.21954345703125, 324.5249328613281}","{636.5234985351562, 338.53509521484375}","{700.20556640625, 426.5648498535156}","{625.7258911132812, 481.2256164550781}","{611.266845703125, 535.2598876953125}","{518.2694702148438, 584.2528686523438}","{887.310302734375, 499.3771667480469}","{1000.568115234375, 692.0132446289062}"
"{450.158447265625, 438.3312683105469}","{928.0945434570312, 353.04498291015625}","{400.8714904785156, 96.57879638671875}","{546.2140502929688, 134.037841796875}","{143.95068359375, 64.068359375}","{71.85548400878906, 127.85009765625}","{314.42071533203125, 285.3078918457031}","{310.7148742675781, 324.29766845703125}","{637.6265258789062, 337.2343444824219}","{702.31103515625, 429.13360595703125}","{625.435791015625, 478.8656311035156}","{610.730712890625, 536.6404418945312}","{517.3142700195312, 584.58251953125}","{886.9559326171875, 499.02630615234375}","{1002.469482421875, 691.4663696289062}"
"{449.6130065917969, 437.0113220214844}","{930.4127197265625, 352.49444580078125}","{402.4832458496094, 95.4853515625}","{547.23828125, 130.6549072265625}","{143.232177734375, 65.73870849609375}","{71.96098327636719, 127.45465087890625}","{315.49945068359375, 285.6402893066406}","{311.1743469238281, 324.1734313964844}","{637.15576171875, 335.37884521484375}","{700.0025024414062, 429.4996643066406}","{626.0679931640625, 479.54315185546875}","{611.5415649414062, 535.5540771484375}","{517.5145263671875, 583.5655517578125}","{887.8300170898438, 499.73284912109375}","{1001.5061645507812, 691.7021484375}"
"{449.0489501953125, 435.92864990234375}","{930.9103393554688, 351.17596435546875}","{402.6449279785156, 98.4578857421875}","{545.82763671875, 130.95233154296875}","{142.6708526611328, 64.101806640625}","{71.05335998535156, 128.48077392578125}","{313.5216064453125, 288.2028503417969}","{311.5328369140625, 325.12469482421875}","{638.8692016601562, 337.3115234375}","{699.7078857421875, 429.4045104980469}","{625.9693603515625, 478.1780090332031}","{611.8954467773438, 532.9464721679688}","{518.0230712890625, 584.52880859375}","{887.0029907226562, 499.5649719238281}","{1002.6637573242188, 692.7445068359375}"
"{449.3060302734375, 436.5296630859375}","{932.0200805664062, 351.1105041503906}","{405.6519470214844, 98.169189453125}","{547.3951416015625, 130.80279541015625}","{143.2313995361328, 63.194091796875}","{69.96519470214844, 129.1990966796875}","{314.6134338378906, 288.4764709472656}","{311.88482666015625, 325.2101135253906}","{639.3386840820312, 339.6351013183594}","{700.3524169921875, 430.7471618652344}","{627.9019165039062, 478.168212890625}","{612.3818969726562, 531.045166015625}","{517.8255004882812, 585.1439819335938}","{887.4622802734375, 499.9015808105469}","{1005.1671752929688, 691.7659301757812}"
"{449.28753662109375, 433.7953186035156}","{931.3818359375, 351.04669189453125}","{407.5940246582031, 96.77239990234375}","{547.2777709960938, 130.90728759765625}","{141.51873779296875, 62.2032470703125}","{70.16258239746094, 127.88360595703125}","{315.9482116699219, 288.3715515136719}","{311.12457275390625, 325.12420654296875}","{641.98486328125, 340.5469970703125}","{701.2925415039062, 429.76824951171875}","{627.903076171875, 479.08184814453125}","{612.7638549804688, 532.532958984375}","{518.1538696289062, 584.306884765625}","{886.3207397460938, 499.2754211425781}",Missing[]
"{451.0201721191406, 437.41717529296875}","{931.6068115234375, 352.6728820800781}","{405.20343017578125, 97.00665283203125}","{544.6585693359375, 130.50274658203125}","{140.32736206054688, 61.93695068359375}","{70.23303985595703, 127.94976806640625}","{316.2453918457031, 289.29644775390625}","{311.82403564453125, 324.7414245605469}","{641.0428466796875, 341.2157897949219}","{698.9527587890625, 430.9761047363281}","{628.2217407226562, 478.91607666015625}","{612.6156616210938, 532.798583984375}","{516.706298828125, 586.512451171875}","{887.3685913085938, 500.161376953125}",Missing[]
"{452.9532470703125, 437.95513916015625}","{929.7538452148438, 351.6362609863281}","{405.3235168457031, 96.98004150390625}","{544.6443481445312, 129.09710693359375}","{141.49070739746094, 61.78558349609375}","{71.05024719238281, 129.72607421875}","{318.705810546875, 287.9892883300781}","{311.5949401855469, 325.5841064453125}","{643.6287841796875, 343.8317565917969}","{700.380615234375, 428.90374755859375}","{629.1867065429688, 478.07720947265625}","{612.4163208007812, 533.704345703125}","{518.0721435546875, 586.6571044921875}","{886.4791870117188, 499.8362121582031}",Missing[]
"{451.4328918457031, 437.30242919921875}","{927.771728515625, 351.4117126464844}","{406.0904235839844, 98.9600830078125}","{543.1801147460938, 128.95599365234375}","{140.5633544921875, 62.2022705078125}","{70.93421173095703, 127.5631103515625}","{319.8266296386719, 288.4008483886719}","{311.23321533203125, 324.8519287109375}","{645.1439208984375, 342.6266174316406}","{700.3471069335938, 427.6455078125}","{629.6435546875, 476.70526123046875}","{613.6226806640625, 534.9548950195312}","{518.175048828125, 586.223876953125}","{887.5430908203125, 498.97662353515625}",Missing[]
"{451.4328918457031, 437.30242919921875}","{927.771728515625, 351.4117126464844}","{406.0904235839844, 98.9600830078125}","{543.1801147460938, 128.95599365234375}","{140.5633544921875, 62.2022705078125}","{70.93421173095703, 127.5631103515625}","{319.8266296386719, 288.4008483886719}","{311.23321533203125, 324.8519287109375}","{645.1439208984375, 342.6266174316406}","{700.3471069335938, 427.6455078125}","{629.6435546875, 476.70526123046875}","{613.6226806640625, 534.9548950195312}","{518.175048828125, 586.223876953125}","{887.5430908203125, 498.97662353515625}",Missing[]
"{452.4956359863281, 437.9975280761719}","{926.7764282226562, 348.30914306640625}","{408.29742431640625, 97.3101806640625}","{543.3822021484375, 126.240966796875}","{143.31053161621094, 61.6748046875}","{71.89529418945312, 127.92333984375}","{318.09320068359375, 287.1305236816406}","{313.3787536621094, 326.3326721191406}","{644.7559814453125, 343.50469970703125}","{701.0206298828125, 432.90093994140625}","{629.1502075195312, 480.047607421875}","{616.9627075195312, 535.0887451171875}","{518.4993896484375, 586.9545288085938}","{888.3031005859375, 499.4547424316406}",Missing[]
"{454.757080078125, 437.1069641113281}","{927.231201171875, 347.1305236816406}","{408.8401184082031, 98.128173828125}","{539.947509765625, 125.89300537109375}","{141.86712646484375, 60.2767333984375}","{70.83565521240234, 127.60040283203125}","{319.9857177734375, 289.4783630371094}","{312.5351867675781, 326.2455139160156}","{643.5307006835938, 343.1326599121094}","{700.6506958007812, 432.6314392089844}","{628.3997802734375, 478.66217041015625}","{617.2132568359375, 534.02734375}","{517.0735473632812, 586.81640625}","{887.7318115234375, 499.6396484375}",Missing[]
"{454.7342224121094, 437.5049133300781}","{927.841064453125, 347.52313232421875}","{408.6169738769531, 99.9703369140625}","{539.77294921875, 123.90399169921875}","{140.81314086914062, 60.40386962890625}","{69.61962127685547, 127.47821044921875}","{320.029052734375, 289.5111389160156}","{312.84344482421875, 326.0886535644531}","{643.87353515625, 344.28656005859375}","{701.02294921875, 434.25689697265625}","{627.533447265625, 479.000244140625}","{617.322021484375, 534.3447875976562}","{517.473388671875, 586.650390625}","{887.4310913085938, 499.6011657714844}",Missing[]
"{454.31884765625, 439.6062316894531}","{924.89306640625, 346.08056640625}","{409.0118408203125, 100.5443115234375}","{540.0088500976562, 122.11041259765625}","{139.9462127685547, 59.22979736328125}","{67.94281768798828, 128.09124755859375}","{316.5427551269531, 290.52178955078125}","{313.90960693359375, 326.27032470703125}","{642.5513916015625, 342.81317138671875}","{701.219970703125, 434.2666015625}","{627.1610107421875, 482.84576416015625}","{614.2260131835938, 533.0125732421875}","{519.0255737304688, 585.7879638671875}","{887.9513549804688, 499.2393798828125}",Missing[]
"{453.7157897949219, 440.04486083984375}","{925.1019897460938, 348.1589050292969}","{407.8137512207031, 102.837646484375}","{542.4384155273438, 121.608154296875}","{142.268310546875, 58.86083984375}","{69.27701568603516, 127.58685302734375}","{315.8949279785156, 288.7054748535156}","{314.4250793457031, 325.66876220703125}","{641.5958251953125, 341.89520263671875}","{702.15283203125, 434.34649658203125}","{625.9341430664062, 483.9353942871094}","{610.758544921875, 531.07470703125}","{520.7053833007812, 584.2450561523438}","{887.9782104492188, 499.0485534667969}",Missing[]
"{453.98895263671875, 440.6728515625}","{923.0946044921875, 347.437744140625}","{408.92578125, 103.70941162109375}","{539.61865234375, 119.0606689453125}","{143.639404296875, 59.93011474609375}","{69.34033966064453, 128.37799072265625}","{317.736083984375, 290.1906433105469}","{311.9421691894531, 324.9971008300781}","{640.8233642578125, 342.5354309082031}","{701.4414672851562, 434.99542236328125}","{625.3712158203125, 485.7569274902344}","{610.0819702148438, 531.920166015625}","{519.6907958984375, 583.1062622070312}","{887.9666137695312, 499.3984680175781}",Missing[]
"{454.3059997558594, 438.42620849609375}","{923.3235473632812, 346.0641784667969}","{410.5599670410156, 100.4873046875}","{535.8770751953125, 118.409423828125}","{143.7511444091797, 58.93780517578125}","{67.32027435302734, 127.62774658203125}","{319.56610107421875, 290.5658874511719}","{310.61712646484375, 325.49530029296875}","{638.070068359375, 342.1579284667969}","{702.0696411132812, 432.9352111816406}","{625.1738891601562, 485.44696044921875}","{609.587158203125, 533.0394287109375}","{520.457275390625, 583.5947875976562}","{889.0674438476562, 499.9321594238281}",Missing[]
"{453.2879943847656, 437.57275390625}","{923.287353515625, 345.9458312988281}","{412.7390441894531, 99.6497802734375}","{535.3826293945312, 117.67535400390625}","{144.14662170410156, 59.9190673828125}","{66.96904754638672, 128.48773193359375}","{319.99395751953125, 290.80535888671875}","{311.399169921875, 325.7271728515625}","{639.0680541992188, 340.5243835449219}","{702.488037109375, 432.91510009765625}","{624.9992065429688, 486.4095764160156}","{608.6663818359375, 531.4058837890625}","{517.9671020507812, 584.349365234375}","{888.9535522460938, 499.889892578125}",Missing[]
"{456.2041931152344, 437.5765686035156}","{922.737548828125, 346.41790771484375}","{414.64532470703125, 97.31829833984375}","{536.1649169921875, 118.52001953125}","{142.48617553710938, 63.44256591796875}","{67.63843536376953, 129.79046630859375}","{318.728515625, 289.4988098144531}","{310.7930908203125, 325.2138366699219}","{640.0048828125, 339.51519775390625}","{704.4842529296875, 432.3055419921875}","{625.0921020507812, 484.8211669921875}","{609.35546875, 532.8820190429688}","{518.8316040039062, 583.1494750976562}","{888.6801147460938, 498.523681640625}",Missing[]
"{456.55712890625, 437.2955627441406}","{922.4271240234375, 346.7243347167969}","{414.32275390625, 97.918212890625}","{535.926513671875, 118.7977294921875}","{143.95191955566406, 63.021728515625}","{68.43790435791016, 129.14825439453125}","{318.4206848144531, 290.7579040527344}","{310.18621826171875, 325.499755859375}","{640.6233520507812, 339.8536682128906}","{705.6173706054688, 433.17889404296875}","{624.7202758789062, 485.63543701171875}","{610.4255981445312, 532.5563354492188}","{519.6577758789062, 582.9251708984375}","{889.0823974609375, 499.4072265625}",Missing[]
"{458.4928283691406, 437.37860107421875}","{924.1959838867188, 344.42510986328125}","{416.9141540527344, 93.33123779296875}","{535.0076904296875, 117.98162841796875}","{145.06979370117188, 65.11737060546875}","{69.13601684570312, 130.44549560546875}","{319.0929260253906, 291.8428649902344}","{311.77435302734375, 323.9463195800781}","{643.3396606445312, 337.5280456542969}","{704.66162109375, 434.20098876953125}","{625.8223266601562, 482.6768798828125}","{610.1564331054688, 532.7420043945312}","{520.6646728515625, 583.8484497070312}","{888.0091552734375, 499.14910888671875}",Missing[]
"{457.124755859375, 438.6427001953125}","{922.4254150390625, 342.2247009277344}","{420.50531005859375, 94.93157958984375}","{538.36962890625, 118.2557373046875}","{146.54434204101562, 65.16680908203125}","{70.56494140625, 134.69439697265625}","{318.1701965332031, 292.890625}","{312.4364929199219, 325.0501708984375}","{643.3190307617188, 336.5918884277344}","{704.3165283203125, 435.0062255859375}","{624.2333374023438, 484.13623046875}","{611.0695190429688, 533.7890625}","{521.0142822265625, 584.1025390625}","{888.3961791992188, 500.3991394042969}",Missing[]
"{455.2130432128906, 441.2942199707031}","{922.007568359375, 341.0011901855469}","{421.79327392578125, 95.60052490234375}","{538.3329467773438, 118.2291259765625}","{145.66868591308594, 65.5906982421875}","{69.4597396850586, 134.83099365234375}","{316.3500671386719, 294.154052734375}","{311.1591796875, 323.904296875}","{643.7745361328125, 335.08648681640625}","{703.7830810546875, 434.3251037597656}","{623.1730346679688, 484.1697692871094}","{611.2777099609375, 533.599853515625}","{523.206298828125, 584.23876953125}","{889.287841796875, 499.58563232421875}",Missing[]
"{455.3220520019531, 437.7347106933594}","{921.1915893554688, 341.03955078125}","{422.3413391113281, 94.33270263671875}","{538.31494140625, 116.71038818359375}","{145.66761779785156, 65.69927978515625}","{71.32122802734375, 134.35516357421875}","{316.1218566894531, 295.23504638671875}","{311.0010070800781, 324.92620849609375}","{644.5836791992188, 333.26055908203125}","{701.691162109375, 432.8994445800781}","{623.5701293945312, 484.84063720703125}","{612.4734497070312, 531.8313598632812}","{523.1812133789062, 582.0978393554688}","{888.8073120117188, 499.5350646972656}",Missing[]
"{455.3220520019531, 437.7347106933594}","{921.1915893554688, 341.03955078125}","{422.3413391113281, 94.33270263671875}","{538.31494140625, 116.71038818359375}","{145.66761779785156, 65.69927978515625}","{71.32122802734375, 134.35516357421875}","{316.1218566894531, 295.23504638671875}","{311.0010070800781, 324.92620849609375}","{644.5836791992188, 333.26055908203125}","{701.691162109375, 432.8994445800781}","{623.5701293945312, 484.84063720703125}","{612.4734497070312, 531.8313598632812}","{523.1812133789062, 582.0978393554688}","{888.8073120117188, 499.5350646972656}",Missing[]
"{455.26007080078125, 439.9517822265625}","{920.4767456054688, 339.1502990722656}","{426.3043518066406, 93.69000244140625}","{538.205810546875, 116.28204345703125}","{145.8601531982422, 69.6510009765625}","{71.5787124633789, 134.143310546875}","{317.4297790527344, 292.904541015625}","{311.9544372558594, 325.5814208984375}","{645.299560546875, 335.04559326171875}","{698.9029541015625, 435.7193908691406}","{623.691162109375, 485.34381103515625}","{614.9099731445312, 532.9925537109375}","{523.791015625, 579.5684814453125}","{888.0142211914062, 499.6358337402344}",Missing[]
"{454.1419677734375, 440.926513671875}","{921.60693359375, 340.8515319824219}","{425.4882507324219, 92.52935791015625}","{538.3338623046875, 114.5426025390625}","{145.43609619140625, 69.5311279296875}","{70.61372375488281, 134.07513427734375}","{315.1595153808594, 293.8641662597656}","{314.0751037597656, 327.11773681640625}","{647.6412963867188, 334.1465148925781}","{698.6607666015625, 438.0487976074219}","{624.6422119140625, 488.0258483886719}","{615.1437377929688, 534.8875122070312}","{522.9278564453125, 578.726806640625}","{888.4813232421875, 499.48760986328125}",Missing[]
"{454.99212646484375, 441.4746398925781}","{921.238037109375, 343.4759216308594}","{427.6792297363281, 93.75555419921875}","{539.156005859375, 114.86383056640625}","{144.13510131835938, 71.997802734375}","{71.01936340332031, 137.016357421875}","{315.65765380859375, 291.2010803222656}","{313.755126953125, 326.7900085449219}","{647.2824096679688, 334.87445068359375}","{700.0916748046875, 437.6203308105469}","{624.4901123046875, 487.49676513671875}","{616.796630859375, 535.2102661132812}","{523.7807006835938, 579.535888671875}","{889.27294921875, 499.7073974609375}",Missing[]
"{452.9124450683594, 443.49981689453125}","{920.02197265625, 343.07000732421875}","{424.48797607421875, 96.46728515625}","{539.2891845703125, 114.0384521484375}","{144.5570831298828, 72.65673828125}","{67.45262908935547, 138.3370361328125}","{313.3863525390625, 291.833984375}","{313.7788391113281, 326.06689453125}","{647.0279541015625, 334.27899169921875}","{698.8959350585938, 436.13037109375}","{625.7868041992188, 487.6560363769531}","{614.2589111328125, 533.4990234375}","{523.1133422851562, 579.0401611328125}","{888.6141967773438, 499.6792907714844}",Missing[]
"{453.91949462890625, 443.255615234375}","{919.983642578125, 340.7475891113281}","{426.2102966308594, 94.79754638671875}","{538.324951171875, 114.955810546875}","{141.3468780517578, 71.65606689453125}","{66.26780700683594, 139.64630126953125}","{314.9054260253906, 292.31707763671875}","{312.4591979980469, 325.0325622558594}","{648.4334716796875, 333.79754638671875}","{699.385498046875, 435.85009765625}","{626.2943115234375, 485.6583251953125}","{615.68310546875, 534.205322265625}","{524.5543212890625, 578.7409057617188}","{888.917236328125, 498.4947509765625}",Missing[]
"{454.1798095703125, 442.1337890625}","{918.3773193359375, 340.29266357421875}","{425.3787841796875, 94.43170166015625}","{540.1415405273438, 115.51641845703125}","{139.77406311035156, 70.0784912109375}","{66.92170715332031, 139.3211669921875}","{317.31170654296875, 293.6211853027344}","{312.145751953125, 324.5584411621094}","{651.2998657226562, 334.04913330078125}","{697.7864990234375, 437.50244140625}","{624.8015747070312, 488.6945495605469}","{613.7434692382812, 536.7460327148438}","{526.3381958007812, 576.748046875}","{888.49609375, 499.2171936035156}",Missing[]
"{454.3400573730469, 442.62982177734375}","{918.5742797851562, 342.72772216796875}","{425.96954345703125, 95.3758544921875}","{539.2621459960938, 113.78936767578125}","{140.208984375, 67.80780029296875}","{65.62369537353516, 135.5289306640625}","{318.1751403808594, 295.5675354003906}","{311.5270080566406, 324.3257751464844}","{653.4132690429688, 336.3534851074219}","{698.12646484375, 434.9813537597656}","{624.44189453125, 487.8866271972656}","{615.9304809570312, 536.5147705078125}","{524.8475341796875, 576.8282470703125}","{888.525390625, 498.7806701660156}",Missing[]
"{454.27490234375, 445.3453063964844}","{918.3388061523438, 344.5740661621094}","{426.4626770019531, 96.8404541015625}","{537.9965209960938, 112.5098876953125}","{139.12388610839844, 66.90203857421875}","{62.634063720703125, 137.66546630859375}","{316.92779541015625, 298.0562438964844}","{312.1938171386719, 324.32733154296875}","{653.14404296875, 336.15966796875}","{698.3985595703125, 436.2682800292969}","{623.4409790039062, 488.2041320800781}","{617.0896606445312, 536.1196899414062}","{525.4471435546875, 577.3486938476562}","{888.05419921875, 498.66583251953125}",Missing[]
"{454.6513671875, 443.6175842285156}","{919.6155395507812, 345.1760559082031}","{425.6411437988281, 97.5516357421875}","{538.4138793945312, 112.95977783203125}","{136.2821807861328, 68.19964599609375}","{62.21150207519531, 137.2420654296875}","{317.4319152832031, 300.1336669921875}","{312.84173583984375, 324.57647705078125}","{653.8645629882812, 335.17401123046875}","{697.22412109375, 439.1690368652344}","{620.7772216796875, 489.30987548828125}","{615.9544067382812, 535.9730834960938}","{525.646728515625, 577.9383544921875}","{887.0902099609375, 500.1263732910156}",Missing[]
"{455.8227233886719, 444.4008483886719}","{921.7703857421875, 343.6408996582031}","{424.469970703125, 96.9619140625}","{538.7744750976562, 113.58642578125}","{134.8592987060547, 67.92291259765625}","{61.95869445800781, 140.995361328125}","{317.7542724609375, 299.6545715332031}","{312.30926513671875, 324.7269592285156}","{655.6067504882812, 339.2125549316406}","{697.0100708007812, 439.4505920410156}","{621.3170776367188, 488.7620544433594}","{614.5994262695312, 538.0252685546875}","{525.8168334960938, 579.4085083007812}","{887.8864135742188, 500.20367431640625}",Missing[]
"{456.2919006347656, 446.3258056640625}","{920.8541870117188, 343.25323486328125}","{425.8243713378906, 98.1123046875}","{538.1604614257812, 114.44390869140625}","{134.55813598632812, 67.4482421875}","{62.69580078125, 140.1248779296875}","{317.2507629394531, 301.88055419921875}","{313.52813720703125, 324.561767578125}","{657.25341796875, 337.62921142578125}","{696.1622924804688, 439.9584045410156}","{621.5637817382812, 488.1283874511719}","{617.4021606445312, 536.7565307617188}","{525.0422973632812, 579.8995361328125}","{887.7413940429688, 500.6759948730469}",Missing[]
"{456.6217956542969, 445.57061767578125}","{917.7976684570312, 341.1836853027344}","{427.357177734375, 95.73126220703125}","{538.7994995117188, 113.88812255859375}","{133.95724487304688, 67.741943359375}","{61.82032775878906, 139.23138427734375}","{317.9022216796875, 301.5316467285156}","{314.52777099609375, 325.3338928222656}","{655.6478881835938, 336.6739807128906}","{696.338623046875, 439.8473815917969}","{621.752685546875, 486.5260925292969}","{619.7652587890625, 535.375244140625}","{525.10791015625, 577.7261962890625}","{887.7896728515625, 499.4507141113281}",Missing[]
"{458.40509033203125, 444.4429931640625}","{917.44970703125, 341.37646484375}","{427.0906982421875, 96.98016357421875}","{540.0618286132812, 116.2386474609375}","{136.78404235839844, 66.45050048828125}","{63.643524169921875, 138.5113525390625}","{319.130126953125, 301.451416015625}","{313.34619140625, 325.4300231933594}","{655.1138305664062, 337.00079345703125}","{695.1353759765625, 436.8596496582031}","{620.3208618164062, 485.1458435058594}","{621.4012451171875, 534.8967895507812}","{525.1430053710938, 576.9437255859375}","{887.6686401367188, 499.9920959472656}",Missing[]
"{461.79119873046875, 444.591552734375}","{916.67041015625, 341.20196533203125}","{427.0751647949219, 97.6612548828125}","{540.6837158203125, 115.76312255859375}","{135.12037658691406, 67.27252197265625}","{64.85066223144531, 139.69354248046875}","{317.65081787109375, 301.0565490722656}","{312.6808776855469, 325.2087707519531}","{654.4696044921875, 339.5970458984375}","{695.4457397460938, 436.1331481933594}","{620.020751953125, 483.975341796875}","{621.5333251953125, 534.8190307617188}","{524.0223388671875, 576.712158203125}","{888.4530029296875, 499.77642822265625}",Missing[]
"{461.79119873046875, 444.591552734375}","{916.67041015625, 341.20196533203125}","{427.0751647949219, 97.6612548828125}","{540.6837158203125, 115.76312255859375}","{135.12037658691406, 67.27252197265625}","{64.85066223144531, 139.69354248046875}","{317.65081787109375, 301.0565490722656}","{312.6808776855469, 325.2087707519531}","{654.4696044921875, 339.5970458984375}","{695.4457397460938, 436.1331481933594}","{620.020751953125, 483.975341796875}","{621.5333251953125, 534.8190307617188}","{524.0223388671875, 576.712158203125}","{888.4530029296875, 499.77642822265625}",Missing[]
"{463.1144714355469, 446.190185546875}","{914.484130859375, 342.6517028808594}","{427.2991638183594, 95.26824951171875}","{539.2222900390625, 113.0701904296875}","{139.2723388671875, 67.84771728515625}","{64.44684600830078, 140.652587890625}","{314.1414489746094, 299.3909912109375}","{314.3005676269531, 325.4453125}","{652.3146362304688, 343.383544921875}","{694.1122436523438, 437.693115234375}","{621.176025390625, 485.371337890625}","{622.0645141601562, 534.63818359375}","{523.8307495117188, 579.2149047851562}","{887.2266235351562, 499.7172546386719}",Missing[]
"{463.1144714355469, 446.190185546875}","{914.484130859375, 342.6517028808594}","{427.2991638183594, 95.26824951171875}","{539.2222900390625, 113.0701904296875}","{139.2723388671875, 67.84771728515625}","{64.44684600830078, 140.652587890625}","{314.1414489746094, 299.3909912109375}","{314.3005676269531, 325.4453125}","{652.3146362304688, 343.383544921875}","{694.1122436523438, 437.693115234375}","{621.176025390625, 485.371337890625}","{622.0645141601562, 534.63818359375}","{523.8307495117188, 579.2149047851562}","{887.2266235351562, 499.7172546386719}",Missing[]
"{466.155517578125, 444.7550048828125}","{917.8739013671875, 340.8871765136719}","{426.6282043457031, 97.26666259765625}","{541.6432495117188, 112.13580322265625}","{137.64064025878906, 74.268310546875}","{65.83904266357422, 140.4541015625}","{311.1346740722656, 296.3748779296875}","{314.0883483886719, 324.8196105957031}","{648.630615234375, 340.32598876953125}","{693.4173583984375, 437.2093505859375}","{620.0198364257812, 482.0924377441406}","{622.7396240234375, 536.0225830078125}","{524.219970703125, 580.3580322265625}","{887.5538330078125, 499.7154235839844}",Missing[]
"{465.949951171875, 443.15496826171875}","{920.724853515625, 342.05712890625}","{428.0176696777344, 95.6229248046875}","{541.3906860351562, 110.2913818359375}","{136.36660766601562, 73.1878662109375}","{65.35273742675781, 139.03155517578125}","{311.4337463378906, 297.7350769042969}","{313.457275390625, 325.24755859375}","{649.0392456054688, 341.5680847167969}","{693.558349609375, 438.7663269042969}","{619.2867431640625, 483.3833923339844}","{620.688232421875, 537.6390380859375}","{524.2313232421875, 580.3238525390625}","{888.413818359375, 500.0311279296875}",Missing[]
