"{718.807861328125, 234.58258056640625}","{636.3780517578125, 67.1142578125}","{501.8285217285156, 167.36346435546875}","{438.89996337890625, 39.06072998046875}","{312.4490966796875, 283.8369445800781}","{273.2563781738281, 247.491943359375}","{245.52593994140625, 331.3398742675781}","{172.80076599121094, 310.412353515625}","{563.3727416992188, 613.659423828125}","{537.948486328125, 670.0510864257812}","{397.59033203125, 672.1814575195312}","{257.5162048339844, 535.1040649414062}","{116.62487030029297, 612.7203369140625}","{335.2810974121094, 721.1246948242188}","{964.5076293945312, 380.6212158203125}","{680.6510620117188, 447.03863525390625}","{567.7313232421875, 418.4520568847656}"
"{716.2938842773438, 234.1571044921875}","{635.5155029296875, 65.9664306640625}","{501.0948791503906, 167.80096435546875}","{439.3197326660156, 40.7100830078125}","{312.5000915527344, 283.9455261230469}","{274.17340087890625, 247.6893310546875}","{246.84054565429688, 330.27459716796875}","{173.98968505859375, 309.76007080078125}","{563.5875854492188, 614.97216796875}","{536.2517700195312, 667.6666870117188}","{396.87921142578125, 672.3375854492188}","{259.4215393066406, 536.7921142578125}","{116.15101623535156, 612.9280395507812}","{334.9599304199219, 721.1653442382812}","{964.9852905273438, 380.0521545410156}","{680.8312377929688, 447.7298278808594}","{568.6669921875, 417.081787109375}"
"{717.4698486328125, 233.8280029296875}","{635.5528564453125, 67.45220947265625}","{500.19482421875, 169.05810546875}","{437.792236328125, 40.66619873046875}","{313.16595458984375, 284.37188720703125}","{274.99151611328125, 247.87359619140625}","{245.1593017578125, 332.02880859375}","{174.97134399414062, 309.13592529296875}","{562.0098266601562, 613.5916137695312}","{532.68310546875, 666.6719970703125}","{396.82427978515625, 672.8328857421875}","{260.49737548828125, 535.7850341796875}","{116.02131652832031, 613.9235229492188}","{334.72686767578125, 721.4004516601562}","{965.6417236328125, 379.7946472167969}","{680.3299560546875, 446.89056396484375}","{569.902099609375, 416.2042236328125}"
"{717.8292236328125, 234.32684326171875}","{635.3649291992188, 65.89581298828125}","{500.33795166015625, 167.66900634765625}","{436.0257263183594, 38.516357421875}","{316.4969787597656, 285.50201416015625}","{276.2126770019531, 250.44744873046875}","{246.52662658691406, 332.25616455078125}","{174.47573852539062, 308.67620849609375}","{561.8974609375, 613.497314453125}","{532.6731567382812, 666.6843872070312}","{399.7524719238281, 671.284912109375}","{260.35205078125, 537.5682373046875}","{116.18132019042969, 612.8140869140625}","{335.7992248535156, 721.2421264648438}","{965.2938232421875, 379.3498840332031}","{679.236083984375, 444.3302001953125}","{570.1854858398438, 417.0722961425781}"
"{718.7359619140625, 234.7794189453125}","{633.3739624023438, 64.48553466796875}","{500.7376403808594, 167.802490234375}","{434.36846923828125, 38.64129638671875}","{318.7672119140625, 284.8426818847656}","{276.1531677246094, 250.6868896484375}","{246.65225219726562, 331.4280090332031}","{175.82630920410156, 307.6217041015625}","{564.9317016601562, 610.412109375}","{531.4219970703125, 664.9384155273438}","{400.3088073730469, 671.083740234375}","{259.7695617675781, 537.595947265625}","{115.86190795898438, 613.5615234375}","{335.52008056640625, 720.71337890625}","{964.3433837890625, 380.0574645996094}","{680.6414184570312, 444.3497619628906}","{569.1897583007812, 418.5441589355469}"
"{719.3624877929688, 237.494384765625}","{633.1427001953125, 65.35546875}","{495.95050048828125, 165.82843017578125}","{433.83843994140625, 37.60675048828125}","{317.8636779785156, 287.1173095703125}","{276.2181396484375, 252.81182861328125}","{247.14015197753906, 329.8575744628906}","{177.97264099121094, 307.57330322265625}","{565.6229858398438, 609.924072265625}","{531.2223510742188, 663.505126953125}","{401.00445556640625, 670.866943359375}","{260.0255126953125, 537.8169555664062}","{116.0160903930664, 612.3864135742188}","{335.6713562011719, 720.4651489257812}","{967.0679321289062, 376.9448547363281}","{681.00146484375, 444.25311279296875}","{571.9402465820312, 417.60223388671875}"
"{720.9127197265625, 236.938720703125}","{631.1482543945312, 65.03619384765625}","{495.4234924316406, 164.370849609375}","{433.7999267578125, 39.30938720703125}","{317.0539245605469, 286.39154052734375}","{276.3250427246094, 252.18597412109375}","{247.36477661132812, 331.8282775878906}","{179.667236328125, 305.4000549316406}","{568.4423828125, 611.4097900390625}","{531.4823608398438, 665.606689453125}","{401.3329162597656, 670.571533203125}","{258.4527587890625, 538.4227905273438}","{116.81851959228516, 613.0098876953125}","{335.9503173828125, 720.9427490234375}","{967.4368286132812, 377.9244384765625}","{683.2518310546875, 445.2283935546875}","{572.9578247070312, 420.4700012207031}"
"{717.684326171875, 237.73333740234375}","{632.9644165039062, 66.35546875}","{495.1504821777344, 164.09979248046875}","{431.934814453125, 40.74755859375}","{318.8463134765625, 287.9162292480469}","{274.76312255859375, 253.459228515625}","{247.1476593017578, 331.8418884277344}","{178.73760986328125, 304.1548767089844}","{568.2496337890625, 610.6463623046875}","{531.2724609375, 666.5196533203125}","{399.6457214355469, 671.4863891601562}","{257.7537536621094, 536.963134765625}","{116.19346618652344, 612.8341064453125}","{335.7943115234375, 720.3013916015625}","{966.1510009765625, 377.5783996582031}","{680.6913452148438, 443.8076477050781}","{572.4600830078125, 420.69171142578125}"
"{715.972412109375, 237.712158203125}","{632.982666015625, 67.38946533203125}","{496.6345520019531, 163.65936279296875}","{429.8947448730469, 39.37939453125}","{318.9198303222656, 286.7229309082031}","{275.8192138671875, 253.9066162109375}","{246.8330535888672, 331.7863464355469}","{177.91232299804688, 304.68731689453125}","{568.8109130859375, 609.4259033203125}","{531.7122802734375, 668.2325439453125}","{399.7209777832031, 668.2138671875}","{257.4070739746094, 534.6095581054688}","{116.16888427734375, 612.8410034179688}","{335.39752197265625, 721.1817016601562}","{967.9388427734375, 375.585205078125}","{680.4141235351562, 444.562744140625}","{569.8939208984375, 420.7393493652344}"
"{715.8263549804688, 236.48590087890625}","{632.1091918945312, 67.8560791015625}","{495.2575988769531, 163.90374755859375}","{429.85223388671875, 39.26202392578125}","{318.2239074707031, 283.4649963378906}","{274.26336669921875, 252.832275390625}","{248.02235412597656, 330.1594543457031}","{176.2219696044922, 303.92401123046875}","{567.747314453125, 609.4593505859375}","{533.5188598632812, 666.3973999023438}","{398.5973205566406, 666.1052856445312}","{257.782958984375, 533.6697387695312}","{115.92678833007812, 612.7789306640625}","{336.1067199707031, 720.90478515625}","{969.1678466796875, 377.9891357421875}","{681.7086791992188, 444.7461242675781}","{570.2858276367188, 418.59771728515625}"
"{714.0971069335938, 233.8824462890625}","{632.58642578125, 69.696533203125}","{496.6826171875, 167.27587890625}","{431.3539123535156, 38.75732421875}","{319.4808349609375, 284.0215759277344}","{274.9828796386719, 254.510009765625}","{249.1906280517578, 328.2245178222656}","{178.78158569335938, 304.1927795410156}","{566.8314208984375, 609.1626586914062}","{531.8733520507812, 666.7424926757812}","{398.8092041015625, 665.64208984375}","{256.195068359375, 533.7237548828125}","{116.1560287475586, 612.8483276367188}","{335.5329895019531, 721.0137939453125}","{966.9829711914062, 377.74029541015625}","{680.9871826171875, 445.71661376953125}","{570.7734985351562, 416.4869079589844}"
"{713.8211669921875, 232.6412353515625}","{634.3694458007812, 68.76043701171875}","{495.0085144042969, 168.55328369140625}","{429.890625, 36.02813720703125}","{319.0182800292969, 282.9512634277344}","{274.6300964355469, 254.95843505859375}","{246.67201232910156, 324.5182189941406}","{182.01011657714844, 301.73992919921875}","{561.8946533203125, 609.2525024414062}","{531.4597778320312, 667.17578125}","{398.6622314453125, 663.8095092773438}","{257.0250549316406, 532.8406982421875}","{115.92435455322266, 612.765380859375}","{336.42218017578125, 720.6138916015625}","{965.7401733398438, 378.855224609375}","{682.1616821289062, 444.68524169921875}","{572.0072631835938, 417.0450744628906}"
"{715.7869262695312, 232.54962158203125}","{634.86474609375, 71.287841796875}","{494.62225341796875, 169.69512939453125}","{431.5198974609375, 34.858642578125}","{320.3895263671875, 284.6519775390625}","{273.2204284667969, 255.150634765625}","{246.354248046875, 324.61358642578125}","{181.1599578857422, 304.3031311035156}","{561.6334838867188, 608.5814208984375}","{531.8262329101562, 665.8636474609375}","{398.0108642578125, 660.939208984375}","{258.8002014160156, 533.31884765625}","{115.73938751220703, 613.0440673828125}","{335.8273010253906, 719.6387939453125}","{965.3002319335938, 379.4712219238281}","{683.5975341796875, 446.28924560546875}","{570.9974975585938, 416.2236633300781}"
"{714.0262451171875, 231.856201171875}","{635.171142578125, 72.16156005859375}","{492.5897521972656, 170.80731201171875}","{430.8247375488281, 35.77093505859375}","{317.93487548828125, 283.6363525390625}","{272.54815673828125, 254.63201904296875}","{247.0745849609375, 324.8266296386719}","{181.2357635498047, 304.1676940917969}","{561.173828125, 610.2327880859375}","{530.7677612304688, 664.831787109375}","{395.4442443847656, 660.88671875}","{257.18402099609375, 531.1892700195312}","{115.73904418945312, 613.516357421875}","{335.5912170410156, 720.783935546875}","{965.2157592773438, 379.2729187011719}","{682.698486328125, 449.42694091796875}","{573.5606689453125, 414.00384521484375}"
"{712.3699340820312, 233.029296875}","{632.9732055664062, 70.010009765625}","{493.3773193359375, 172.14202880859375}","{429.5775451660156, 35.06201171875}","{318.05267333984375, 283.8341064453125}","{276.8320007324219, 254.6163330078125}","{248.73890686035156, 325.72637939453125}","{181.0201416015625, 302.45123291015625}","{561.2382202148438, 610.06298828125}","{531.837158203125, 664.3124389648438}","{396.12786865234375, 661.695556640625}","{258.8948974609375, 531.5926513671875}","{116.5411605834961, 612.9739990234375}","{336.0458679199219, 721.6720581054688}","{964.8590087890625, 378.54083251953125}","{681.4378051757812, 450.948486328125}","{574.12744140625, 413.0850830078125}"
"{714.0404052734375, 232.06170654296875}","{632.5609741210938, 70.24749755859375}","{490.98486328125, 171.53717041015625}","{432.88214111328125, 35.17022705078125}","{317.4269104003906, 281.9506530761719}","{277.2513122558594, 254.63238525390625}","{247.89056396484375, 325.5425720214844}","{180.658203125, 302.2906799316406}","{561.8673095703125, 609.1211547851562}","{529.6255493164062, 665.1026000976562}","{400.0832824707031, 660.584716796875}","{259.08001708984375, 532.9525146484375}","{116.3485107421875, 612.730712890625}","{336.4537353515625, 721.314453125}","{965.981201171875, 380.9122314453125}","{679.8575439453125, 449.4949645996094}","{576.5018920898438, 413.8882141113281}"
"{716.1295776367188, 232.89471435546875}","{633.681640625, 68.57733154296875}","{491.45745849609375, 170.02032470703125}","{429.05206298828125, 35.43402099609375}","{316.5621337890625, 283.0869445800781}","{276.8361511230469, 253.4169921875}","{248.85279846191406, 324.7297668457031}","{180.79539489746094, 301.64044189453125}","{563.7994995117188, 609.8033447265625}","{528.8111572265625, 663.6961669921875}","{399.6521911621094, 659.404541015625}","{258.3193359375, 531.6517944335938}","{116.26819610595703, 612.5174560546875}","{335.7207336425781, 720.9586791992188}","{964.4674072265625, 381.46820068359375}","{681.74365234375, 449.74993896484375}","{575.927490234375, 414.3912353515625}"
"{717.2142944335938, 234.92425537109375}","{633.9624633789062, 66.3153076171875}","{491.92620849609375, 168.88775634765625}","{430.14007568359375, 36.56207275390625}","{315.1336975097656, 281.3236389160156}","{276.8795166015625, 253.7928466796875}","{246.82693481445312, 328.31561279296875}","{181.47576904296875, 300.8014221191406}","{564.0621948242188, 610.5167846679688}","{528.2163696289062, 665.267333984375}","{398.83319091796875, 660.6947631835938}","{257.9165344238281, 530.0743408203125}","{115.83799743652344, 612.705810546875}","{335.5357666015625, 720.4733276367188}","{964.0604858398438, 382.4735412597656}","{684.4105224609375, 449.7083740234375}","{576.9750366210938, 412.6756896972656}"
"{717.8135986328125, 237.29266357421875}","{634.0568237304688, 67.63653564453125}","{491.7132873535156, 168.0126953125}","{427.1061096191406, 38.43438720703125}","{312.9270935058594, 282.496337890625}","{275.617431640625, 253.60015869140625}","{246.33775329589844, 329.5724792480469}","{178.61245727539062, 301.5881042480469}","{564.8200073242188, 611.4736328125}","{527.8911743164062, 666.6925048828125}","{398.9319763183594, 662.0910034179688}","{257.0166015625, 530.1100463867188}","{116.09736633300781, 612.8433837890625}","{335.5278015136719, 721.9515991210938}","{963.863037109375, 384.33343505859375}","{684.1005249023438, 446.7966003417969}","{576.149658203125, 414.3078918457031}"
"{717.8135986328125, 237.29266357421875}","{634.0568237304688, 67.63653564453125}","{491.7132873535156, 168.0126953125}","{427.1061096191406, 38.43438720703125}","{312.9270935058594, 282.496337890625}","{275.617431640625, 253.60015869140625}","{246.33775329589844, 329.5724792480469}","{178.61245727539062, 301.5881042480469}","{564.8200073242188, 611.4736328125}","{527.8911743164062, 666.6925048828125}","{398.9319763183594, 662.0910034179688}","{257.0166015625, 530.1100463867188}","{116.09736633300781, 612.8433837890625}","{335.5278015136719, 721.9515991210938}","{963.863037109375, 384.33343505859375}","{684.1005249023438, 446.7966003417969}","{576.149658203125, 414.3078918457031}"
"{717.5053100585938, 235.6505126953125}","{632.17431640625, 65.02593994140625}","{490.73828125, 167.96881103515625}","{424.49517822265625, 37.03411865234375}","{309.9378356933594, 283.9859619140625}","{276.30474853515625, 252.62701416015625}","{248.4910430908203, 329.38970947265625}","{179.18299865722656, 300.5669860839844}","{566.6257934570312, 610.7976684570312}","{525.7755737304688, 667.6994018554688}","{401.8349609375, 657.4406127929688}","{258.8243713378906, 530.1780395507812}","{116.04747772216797, 612.7482299804688}","{336.29437255859375, 720.1837768554688}","{963.9995727539062, 384.6391296386719}","{683.7940673828125, 446.91510009765625}","{582.0624389648438, 416.632568359375}"
"{719.129150390625, 237.019775390625}","{632.5144653320312, 65.85247802734375}","{490.570068359375, 168.7884521484375}","{424.8468933105469, 36.32958984375}","{308.8995361328125, 284.65679931640625}","{276.9370422363281, 254.1954345703125}","{249.61349487304688, 329.5970153808594}","{177.92738342285156, 300.321044921875}","{568.5162353515625, 610.9696044921875}","{526.1443481445312, 669.3070678710938}","{403.1627197265625, 657.5025634765625}","{259.250732421875, 530.3740234375}","{116.43978118896484, 612.76123046875}","{335.6784973144531, 720.6754760742188}","{964.022216796875, 385.1922302246094}","{684.0368041992188, 448.4576416015625}","{579.0479736328125, 417.5388488769531}"
"{719.6813354492188, 238.09307861328125}","{631.4055786132812, 66.47705078125}","{491.7520446777344, 168.0543212890625}","{426.77777099609375, 37.57928466796875}","{310.7723693847656, 285.3798522949219}","{278.7532043457031, 255.40087890625}","{249.9966583251953, 328.5058898925781}","{178.379638671875, 302.66900634765625}","{567.6337280273438, 608.163818359375}","{526.9947509765625, 668.8588256835938}","{404.7872619628906, 655.7089233398438}","{259.0017395019531, 529.23583984375}","{115.96722412109375, 611.7998046875}","{334.84393310546875, 719.6993408203125}","{961.8248291015625, 384.677978515625}","{682.2611694335938, 447.5819091796875}","{579.3399047851562, 417.4190673828125}"
"{717.65283203125, 239.0628662109375}","{632.6591186523438, 67.5341796875}","{492.325927734375, 166.88861083984375}","{425.3491516113281, 39.04046630859375}","{312.7857360839844, 284.5542297363281}","{276.174560546875, 255.55447387695312}","{249.24188232421875, 330.3611145019531}","{179.94635009765625, 304.29388427734375}","{569.1817016601562, 606.649169921875}","{527.703857421875, 670.4913330078125}","{404.6881408691406, 655.5440063476562}","{257.8475036621094, 530.6036987304688}","{116.53398895263672, 611.8828125}","{335.7257080078125, 720.2129516601562}","{963.55810546875, 386.8499450683594}","{683.615966796875, 448.7669677734375}","{577.1646118164062, 417.33526611328125}"
"{719.2535400390625, 238.33795166015625}","{633.7885131835938, 69.3482666015625}","{495.1886901855469, 167.0579833984375}","{425.74993896484375, 38.49676513671875}","{314.6628112792969, 288.0653991699219}","{275.205078125, 255.13665771484375}","{248.5306396484375, 330.33734130859375}","{179.99305725097656, 305.1656494140625}","{567.44775390625, 607.7750854492188}","{528.7183837890625, 670.6103515625}","{403.3572998046875, 657.8264770507812}","{258.79913330078125, 529.40966796875}","{115.77700805664062, 612.4013671875}","{336.3267822265625, 720.7000732421875}","{961.8713989257812, 384.7432861328125}","{683.0722045898438, 448.9752197265625}","{577.1734619140625, 416.97515869140625}"
"{718.7827758789062, 239.9210205078125}","{635.3527221679688, 67.8245849609375}","{494.15716552734375, 166.32421875}","{425.3556823730469, 38.60540771484375}","{313.1459655761719, 289.4320983886719}","{274.05426025390625, 255.95306396484375}","{249.53836059570312, 329.5975036621094}","{178.20286560058594, 303.1207580566406}","{565.9327392578125, 604.6753540039062}","{527.3348388671875, 671.9767456054688}","{404.60943603515625, 659.8242797851562}","{257.1039123535156, 528.47900390625}","{116.72441101074219, 612.516357421875}","{336.5369873046875, 720.53759765625}","{963.673828125, 386.3464050292969}","{682.7401733398438, 445.6228942871094}","{577.9053344726562, 415.9493408203125}"
"{716.2560424804688, 239.3360595703125}","{635.991455078125, 71.10797119140625}","{494.412109375, 167.07696533203125}","{428.20635986328125, 36.00762939453125}","{314.7867736816406, 292.5205993652344}","{274.3788757324219, 254.52593994140625}","{251.16395568847656, 330.4252014160156}","{178.57321166992188, 301.831787109375}","{564.302490234375, 603.6932983398438}","{528.1181640625, 671.496337890625}","{402.70208740234375, 659.7992553710938}","{256.3053283691406, 528.6068725585938}","{116.7476577758789, 612.5760498046875}","{335.9287414550781, 720.5822143554688}","{963.2699584960938, 386.1401062011719}","{683.479736328125, 446.4519348144531}","{580.1805419921875, 412.8224182128906}"
"{713.90966796875, 239.10418701171875}","{635.7127685546875, 70.045654296875}","{495.461181640625, 165.87493896484375}","{430.6761169433594, 35.7149658203125}","{315.9693603515625, 294.1714172363281}","{271.7110900878906, 255.644287109375}","{249.99423217773438, 331.0665283203125}","{179.84262084960938, 303.42999267578125}","{563.6435546875, 603.7869873046875}","{529.9067993164062, 673.653564453125}","{402.0240478515625, 659.652587890625}","{256.6033020019531, 529.993408203125}","{116.55441284179688, 613.291015625}","{336.53802490234375, 721.4177856445312}","{965.3037109375, 387.0237121582031}","{683.944091796875, 447.02288818359375}","{579.532470703125, 415.52996826171875}"
"{714.0927734375, 238.2001953125}","{633.7950439453125, 71.87213134765625}","{495.76068115234375, 167.4932861328125}","{429.6939392089844, 34.820556640625}","{315.9440002441406, 295.8437805175781}","{272.4714050292969, 252.98651123046875}","{248.9822235107422, 329.61212158203125}","{180.512451171875, 301.69195556640625}","{564.5316162109375, 603.767822265625}","{530.329833984375, 673.2484741210938}","{403.3211975097656, 658.5617065429688}","{255.1133270263672, 529.7942504882812}","{116.55351257324219, 612.7926635742188}","{336.0931091308594, 721.2450561523438}","{967.2237548828125, 384.0262451171875}","{682.8442993164062, 448.2339782714844}","{579.3206787109375, 415.8999938964844}"
"{712.1959228515625, 238.56060791015625}","{635.5213623046875, 71.74658203125}","{494.9637756347656, 168.43780517578125}","{431.7457580566406, 35.28631591796875}","{316.8633117675781, 300.1841735839844}","{272.0835876464844, 252.88641357421875}","{246.71878051757812, 329.3747863769531}","{178.968994140625, 298.7725524902344}","{564.1648559570312, 606.9174194335938}","{530.2791748046875, 672.9837646484375}","{403.1919250488281, 658.691650390625}","{254.76348876953125, 531.3749389648438}","{115.33100128173828, 613.1566162109375}","{336.1429748535156, 720.7931518554688}","{967.6121826171875, 383.10791015625}","{681.8855590820312, 447.1044616699219}","{578.5026245117188, 416.5826110839844}"
"{713.3804321289062, 238.14044189453125}","{637.0198364257812, 72.29632568359375}","{494.2366943359375, 166.39337158203125}","{431.0787658691406, 34.98486328125}","{316.8607177734375, 299.79718017578125}","{274.4531555175781, 251.081787109375}","{246.997802734375, 328.1573791503906}","{178.0894317626953, 300.543212890625}","{564.1713256835938, 606.41552734375}","{529.5726928710938, 674.029296875}","{402.7582092285156, 659.704833984375}","{255.4525604248047, 530.5276489257812}","{116.25297546386719, 612.6906127929688}","{336.5236511230469, 720.5411376953125}","{967.5018310546875, 383.10504150390625}","{681.76611328125, 447.05108642578125}","{578.3063354492188, 415.3639221191406}"
"{713.3804321289062, 238.14044189453125}","{637.0198364257812, 72.29632568359375}","{494.2366943359375, 166.39337158203125}","{431.0787658691406, 34.98486328125}","{316.8607177734375, 299.79718017578125}","{274.4531555175781, 251.081787109375}","{246.997802734375, 328.1573791503906}","{178.0894317626953, 300.543212890625}","{564.1713256835938, 606.41552734375}","{529.5726928710938, 674.029296875}","{402.7582092285156, 659.704833984375}","{255.4525604248047, 530.5276489257812}","{116.25297546386719, 612.6906127929688}","{336.5236511230469, 720.5411376953125}","{967.5018310546875, 383.10504150390625}","{681.76611328125, 447.05108642578125}","{578.3063354492188, 415.3639221191406}"
"{713.4061889648438, 238.4554443359375}","{633.7684326171875, 72.10174560546875}","{497.52215576171875, 169.7890625}","{431.22882080078125, 32.44317626953125}","{316.468994140625, 303.7054748535156}","{276.3831787109375, 253.5107421875}","{246.3609619140625, 329.0265808105469}","{181.53952026367188, 295.77392578125}","{566.48583984375, 607.2188110351562}","{528.6788330078125, 673.869140625}","{400.4486389160156, 659.601806640625}","{254.80638122558594, 530.3492431640625}","{116.16590118408203, 612.4417724609375}","{335.4368591308594, 720.4382934570312}","{968.1640625, 381.611572265625}","{678.7259521484375, 446.58905029296875}","{579.3732299804688, 415.0410461425781}"
"{714.2755126953125, 239.61175537109375}","{634.5858154296875, 71.3963623046875}","{500.6512451171875, 168.34503173828125}","{432.7216491699219, 33.1990966796875}","{318.72369384765625, 305.0662841796875}","{277.9124755859375, 253.278564453125}","{247.447998046875, 329.1588134765625}","{181.95375061035156, 293.4144287109375}","{565.9418334960938, 609.0623779296875}","{531.6322021484375, 674.57470703125}","{400.02288818359375, 661.217041015625}","{253.27996826171875, 530.2969970703125}","{116.58531188964844, 612.6773681640625}","{336.11767578125, 720.9631958007812}","{968.4421997070312, 384.1582336425781}","{679.841064453125, 448.3341369628906}","{577.0425415039062, 415.0893859863281}"
"{713.1463012695312, 238.79974365234375}","{634.1974487304688, 71.80706787109375}","{500.0963134765625, 166.80047607421875}","{432.7642822265625, 31.3519287109375}","{318.2139892578125, 303.43597412109375}","{276.5798034667969, 251.7991943359375}","{248.0892333984375, 329.5480651855469}","{181.29074096679688, 293.8078918457031}","{564.6260375976562, 608.1879272460938}","{532.7081298828125, 675.04052734375}","{397.7254638671875, 659.8972778320312}","{256.74310302734375, 529.969482421875}","{116.68706512451172, 613.3209228515625}","{335.8509826660156, 721.3135375976562}","{971.0926513671875, 384.3984069824219}","{679.1918334960938, 449.2091979980469}","{577.5198974609375, 413.2689514160156}"
"{713.8014526367188, 239.62396240234375}","{634.7918701171875, 70.68109130859375}","{498.6270751953125, 167.58062744140625}","{434.49066162109375, 31.94580078125}","{318.31903076171875, 304.1761779785156}","{274.02227783203125, 251.13787841796875}","{248.9050750732422, 326.3890075683594}","{181.81394958496094, 294.29010009765625}","{566.7508544921875, 609.0086669921875}","{535.283447265625, 677.6722412109375}","{401.7253112792969, 657.5814208984375}","{258.1861877441406, 529.3683471679688}","{115.9307861328125, 613.301513671875}","{335.83111572265625, 720.38671875}","{970.7557983398438, 384.58819580078125}","{678.4756469726562, 449.9513244628906}","{578.7064819335938, 412.9396057128906}"
"{714.159912109375, 239.9967041015625}","{634.0387573242188, 69.92352294921875}","{497.3086853027344, 167.30914306640625}","{432.8983154296875, 30.09661865234375}","{318.1253356933594, 303.66033935546875}","{274.6474914550781, 250.29473876953125}","{247.61566162109375, 326.65234375}","{182.29190063476562, 293.4326477050781}","{565.1321411132812, 608.0185546875}","{532.9208984375, 678.7750244140625}","{401.4932861328125, 657.873046875}","{257.2622985839844, 528.5972900390625}","{115.5772476196289, 613.0883178710938}","{335.6872253417969, 721.497802734375}","{973.1783447265625, 383.7084655761719}","{677.6879272460938, 449.09814453125}","{578.1834106445312, 410.4030456542969}"
"{715.7521362304688, 241.6070556640625}","{633.2557983398438, 70.01885986328125}","{494.806884765625, 167.05499267578125}","{432.04986572265625, 28.8115234375}","{316.9593811035156, 303.7647705078125}","{275.86700439453125, 249.04461669921875}","{245.13453674316406, 326.9632873535156}","{179.7303924560547, 294.55670166015625}","{564.4778442382812, 607.0589599609375}","{535.0753784179688, 678.2512817382812}","{400.780517578125, 657.0723266601562}","{256.2206573486328, 528.1036376953125}","{115.9544448852539, 611.9534912109375}","{336.4632263183594, 721.2853393554688}","{973.8815307617188, 384.22222900390625}","{678.881103515625, 449.37548828125}","{577.2573852539062, 410.07843017578125}"
"{718.3560791015625, 242.38446044921875}","{634.8286743164062, 70.0263671875}","{494.3128662109375, 168.463623046875}","{430.2027282714844, 27.04339599609375}","{317.81719970703125, 302.241455078125}","{274.92279052734375, 249.52392578125}","{246.06063842773438, 323.4822082519531}","{177.03196716308594, 292.84747314453125}","{565.141357421875, 606.6231689453125}","{536.7415771484375, 675.7351684570312}","{397.3339538574219, 656.2660522460938}","{256.60040283203125, 528.007568359375}","{115.76408386230469, 612.613525390625}","{335.11700439453125, 719.9288330078125}","{976.3607788085938, 384.3688659667969}","{679.8597412109375, 448.2060546875}","{578.6869506835938, 411.0044860839844}"
"{717.5866088867188, 242.152099609375}","{635.1117553710938, 70.42254638671875}","{491.720703125, 168.43701171875}","{429.8922119140625, 25.6971435546875}","{319.0255126953125, 300.8141784667969}","{276.6799621582031, 248.99151611328125}","{245.295654296875, 321.36175537109375}","{180.03726196289062, 295.5124206542969}","{563.016845703125, 605.8619384765625}","{539.9291381835938, 673.8523559570312}","{394.98883056640625, 656.1116943359375}","{257.82958984375, 526.9791870117188}","{115.9456787109375, 612.6983032226562}","{335.61199951171875, 720.5130004882812}","{976.0624389648438, 383.9679870605469}","{677.8838500976562, 448.1189270019531}","{580.79248046875, 407.9150085449219}"
"{717.92822265625, 240.60894775390625}","{635.159912109375, 73.35430908203125}","{494.0970458984375, 167.35394287109375}","{429.7688903808594, 25.34759521484375}","{322.857421875, 299.5504150390625}","{277.6056823730469, 249.37542724609375}","{244.54014587402344, 318.36358642578125}","{182.66616821289062, 294.47119140625}","{563.0514526367188, 605.5791015625}","{539.9918823242188, 672.7572021484375}","{396.7965393066406, 657.1660766601562}","{259.5216979980469, 526.243896484375}","{116.07689666748047, 612.8893432617188}","{335.0254211425781, 720.2162475585938}","{975.441650390625, 384.41119384765625}","{678.7586669921875, 448.5962829589844}","{578.409912109375, 409.1502380371094}"
"{718.1983642578125, 240.26312255859375}","{636.4349975585938, 71.72393798828125}","{494.5490417480469, 166.48651123046875}","{429.2103576660156, 25.59442138671875}","{322.3343505859375, 299.13873291015625}","{275.7633361816406, 250.20269775390625}","{243.51063537597656, 316.7594909667969}","{182.58761596679688, 295.71368408203125}","{561.5089721679688, 604.9742431640625}","{541.0641479492188, 671.62158203125}","{399.5690612792969, 657.3618774414062}","{258.2396545410156, 526.5814208984375}","{115.77977752685547, 612.5718383789062}","{335.6231994628906, 721.2462768554688}","{974.2467651367188, 384.5508728027344}","{680.0289306640625, 446.3311462402344}","{577.5411376953125, 408.9217224121094}"
"{719.2997436523438, 239.19622802734375}","{637.2869262695312, 71.5460205078125}","{495.785400390625, 165.14166259765625}","{429.6805419921875, 26.96136474609375}","{322.0596618652344, 300.2704772949219}","{275.5684814453125, 251.59539794921875}","{242.29833984375, 317.9012145996094}","{184.52862548828125, 297.8497009277344}","{560.1849365234375, 604.0506591796875}","{541.7366333007812, 671.41357421875}","{398.9199523925781, 659.8624877929688}","{257.9941101074219, 527.6689453125}","{116.10131072998047, 612.7908325195312}","{335.4507751464844, 721.1649780273438}","{976.9446411132812, 384.1285705566406}","{676.7582397460938, 446.36846923828125}","{576.8582763671875, 408.8359375}"
"{719.3346557617188, 238.1527099609375}","{637.4049072265625, 72.44134521484375}","{494.7603759765625, 165.10333251953125}","{427.05792236328125, 27.36444091796875}","{322.10565185546875, 301.3819274902344}","{271.8153381347656, 250.8775634765625}","{241.57366943359375, 318.9856262207031}","{184.14822387695312, 300.12030029296875}","{561.7613525390625, 602.58740234375}","{540.793701171875, 670.215087890625}","{397.382080078125, 657.6116333007812}","{260.97161865234375, 527.069580078125}","{116.15237426757812, 613.4482421875}","{335.80328369140625, 721.075927734375}","{975.6616821289062, 384.7156677246094}","{677.6395874023438, 446.8604736328125}","{577.836669921875, 409.6741027832031}"
