"{932.8008422851562, 60.9425048828125}","{511.9214782714844, 236.9049072265625}",Missing[],"{261.6730651855469, 49.8863525390625}","{315.94171142578125, 126.67144775390625}","{217.1399383544922, 232.101318359375}","{246.67898559570312, 290.03936767578125}","{84.03022003173828, 100.391357421875}","{842.551025390625, 280.79974365234375}","{752.0821533203125, 323.3373107910156}","{848.8463745117188, 385.13275146484375}",Missing[],"{729.7616577148438, 542.6712646484375}","{843.8943481445312, 634.4351806640625}","{754.1715698242188, 683.1441650390625}","{504.4547424316406, 633.4592895507812}"
Missing[],"{511.90631103515625, 237.686279296875}",Missing[],"{261.193115234375, 49.12322998046875}","{314.07684326171875, 127.3387451171875}","{218.08200073242188, 234.86846923828125}","{247.5661163330078, 288.482421875}","{83.14321899414062, 101.4251708984375}","{841.6956176757812, 278.8477783203125}","{748.2896118164062, 325.10076904296875}","{848.6765747070312, 385.8392639160156}",Missing[],"{732.8648071289062, 542.2669677734375}","{842.8623046875, 633.1782836914062}","{754.2326049804688, 682.93115234375}","{504.4303283691406, 636.368408203125}"
Missing[],"{511.9457702636719, 239.3468017578125}",Missing[],"{262.29290771484375, 50.5308837890625}","{313.0516662597656, 126.9185791015625}","{221.06179809570312, 236.50836181640625}","{246.91357421875, 287.8408508300781}","{82.38739776611328, 101.0531005859375}","{840.8154907226562, 276.9671630859375}","{748.5911254882812, 321.1640625}","{847.1800537109375, 384.9803161621094}",Missing[],"{734.4638061523438, 543.902587890625}","{844.1224975585938, 633.3048095703125}","{753.77099609375, 683.3412475585938}","{504.67327880859375, 636.4819946289062}"
Missing[],"{512.5809936523438, 240.401611328125}",Missing[],"{260.47454833984375, 48.2645263671875}","{313.2901611328125, 127.43585205078125}","{221.03733825683594, 236.91156005859375}","{245.64694213867188, 288.35418701171875}","{82.75550842285156, 101.40289306640625}","{838.877685546875, 277.35040283203125}","{748.9403076171875, 322.81842041015625}","{846.7711791992188, 382.45635986328125}",Missing[],"{734.1760864257812, 543.0165405273438}","{843.649169921875, 634.8795166015625}","{753.5835571289062, 682.2431640625}","{506.9706115722656, 635.7333374023438}"
Missing[],"{510.5616149902344, 239.8109130859375}",Missing[],"{261.75823974609375, 47.0103759765625}","{315.5027160644531, 127.1322021484375}","{220.27601623535156, 239.17449951171875}","{243.21531677246094, 289.2702941894531}","{83.63196563720703, 101.3931884765625}","{839.6372680664062, 278.9501647949219}","{746.9614868164062, 321.4206237792969}","{847.8135375976562, 380.9417419433594}",Missing[],"{732.3806762695312, 543.6857299804688}","{845.3342895507812, 635.0264282226562}","{753.834716796875, 682.7136840820312}","{505.6202087402344, 636.3976440429688}"
Missing[],"{511.0135498046875, 241.5321044921875}",Missing[],"{261.078857421875, 49.93646240234375}","{316.29046630859375, 129.10943603515625}","{219.25270080566406, 240.81121826171875}","{244.0652313232422, 288.7843017578125}","{83.90158081054688, 101.55743408203125}","{842.1656494140625, 277.6502380371094}","{747.2978515625, 322.992431640625}","{846.8045654296875, 380.5433349609375}",Missing[],"{730.9617919921875, 546.7900390625}","{844.4222412109375, 636.6593017578125}","{753.8352661132812, 681.9732666015625}","{506.255615234375, 633.5049438476562}"
Missing[],"{510.13397216796875, 240.864990234375}",Missing[],"{259.5309143066406, 51.0701904296875}","{317.3758239746094, 129.1275634765625}","{219.37478637695312, 239.3538818359375}","{243.22108459472656, 289.77606201171875}","{84.50601959228516, 100.700927734375}","{840.4725341796875, 278.3746032714844}","{746.8228149414062, 323.27703857421875}","{846.6922607421875, 379.9295349121094}",Missing[],"{730.7041015625, 547.1300048828125}","{844.4112548828125, 639.4340209960938}","{753.5305786132812, 681.4382934570312}","{505.9248352050781, 634.69921875}"
Missing[],"{511.57342529296875, 239.98748779296875}",Missing[],"{259.7744140625, 50.4344482421875}","{319.3716125488281, 125.556640625}","{218.77792358398438, 241.116455078125}","{244.15322875976562, 289.1340026855469}","{83.24455261230469, 99.6837158203125}","{840.48681640625, 279.2909851074219}","{746.6624145507812, 321.8782043457031}","{846.261962890625, 378.4363098144531}",Missing[],"{730.7846069335938, 547.563720703125}","{845.553466796875, 638.8585205078125}","{753.1836547851562, 681.6305541992188}","{505.7928161621094, 635.89208984375}"
Missing[],"{511.8348083496094, 238.90545654296875}",Missing[],"{259.1912841796875, 50.350830078125}","{321.0189514160156, 123.8304443359375}","{218.9671630859375, 241.01568603515625}","{245.07583618164062, 289.0762023925781}","{82.47171783447266, 101.43798828125}","{841.2877197265625, 276.1509704589844}","{746.9068603515625, 321.9339599609375}","{846.4456176757812, 378.52276611328125}",Missing[],"{731.1405029296875, 547.611083984375}","{843.9113159179688, 638.5751953125}","{753.9848022460938, 682.1261596679688}","{505.3497314453125, 636.1032104492188}"
Missing[],"{512.6904296875, 239.9541015625}",Missing[],"{258.138916015625, 51.1324462890625}","{319.2623291015625, 123.02685546875}","{218.07740783691406, 240.00653076171875}","{245.6725311279297, 288.443603515625}","{82.6901626586914, 101.70172119140625}","{841.6719970703125, 277.8156433105469}","{745.2135620117188, 325.1983642578125}","{847.8131713867188, 379.2998352050781}",Missing[],"{732.7493286132812, 548.1459350585938}","{843.7515258789062, 641.560302734375}","{753.298583984375, 681.5206298828125}","{504.61895751953125, 636.9049072265625}"
Missing[],"{513.2413940429688, 240.0560302734375}",Missing[],"{258.1769714355469, 50.56781005859375}","{319.49859619140625, 122.984375}","{220.56497192382812, 238.18878173828125}","{248.60549926757812, 288.58984375}","{83.76439666748047, 102.11572265625}","{843.5845336914062, 277.36376953125}","{743.6383666992188, 327.1324157714844}","{847.8251342773438, 379.3016357421875}",Missing[],"{733.3126220703125, 549.24462890625}","{843.9702758789062, 643.6173706054688}","{753.7939453125, 682.0784912109375}","{504.5179443359375, 636.9970703125}"
Missing[],"{510.9307556152344, 239.08477783203125}",Missing[],"{257.2118835449219, 52.50994873046875}","{319.52960205078125, 120.21051025390625}","{221.60983276367188, 236.636474609375}","{248.54153442382812, 289.7992858886719}","{84.79556274414062, 99.860107421875}","{842.0654907226562, 280.5977478027344}","{743.8812255859375, 328.1944885253906}","{848.1373291015625, 379.99737548828125}",Missing[],"{735.1203002929688, 548.95751953125}","{843.3416748046875, 645.8646850585938}","{753.7645874023438, 682.2291259765625}","{503.49615478515625, 637.3050537109375}"
Missing[],"{509.248046875, 240.8402099609375}",Missing[],"{254.82948303222656, 52.958984375}","{319.7925720214844, 119.13507080078125}","{220.10549926757812, 236.108642578125}","{247.132080078125, 289.00030517578125}","{86.16122436523438, 97.96820068359375}","{842.3696899414062, 280.48748779296875}","{743.0961303710938, 328.6068115234375}","{851.2426147460938, 378.8345947265625}",Missing[],"{734.3746948242188, 549.3751220703125}","{842.2051391601562, 645.2813720703125}","{753.9091796875, 682.1139526367188}","{501.27093505859375, 637.7569580078125}"
Missing[],"{508.0152587890625, 243.3465576171875}",Missing[],"{257.4808044433594, 53.37060546875}","{320.42181396484375, 116.8726806640625}","{220.1204071044922, 235.04718017578125}","{249.72879028320312, 287.10479736328125}","{82.82006072998047, 100.18890380859375}","{840.0535888671875, 283.1331481933594}","{742.9607543945312, 326.7957763671875}","{852.8689575195312, 379.9497375488281}",Missing[],"{731.3035888671875, 549.2321166992188}","{844.1204223632812, 647.386962890625}","{753.86767578125, 681.9334716796875}","{500.47906494140625, 636.8321533203125}"
Missing[],"{508.5816955566406, 242.26336669921875}",Missing[],"{257.3072509765625, 54.32196044921875}","{322.2454528808594, 116.986328125}","{220.85133361816406, 234.74420166015625}","{251.15972900390625, 287.3407287597656}","{83.14324951171875, 99.11346435546875}","{840.5241088867188, 281.80499267578125}","{742.701171875, 325.34619140625}","{852.8161010742188, 379.9591979980469}",Missing[],"{729.7694702148438, 548.6061401367188}","{845.2341918945312, 645.9488525390625}","{752.8960571289062, 681.0411376953125}","{499.4109802246094, 636.8003540039062}"
Missing[],"{508.5816955566406, 242.26336669921875}",Missing[],"{257.3072509765625, 54.32196044921875}","{322.2454528808594, 116.986328125}","{220.85133361816406, 234.74420166015625}","{251.15972900390625, 287.3407287597656}","{83.14324951171875, 99.11346435546875}","{840.5241088867188, 281.80499267578125}","{742.701171875, 325.34619140625}","{852.8161010742188, 379.9591979980469}",Missing[],"{729.7694702148438, 548.6061401367188}","{845.2341918945312, 645.9488525390625}","{752.8960571289062, 681.0411376953125}","{499.4109802246094, 636.8003540039062}"
Missing[],"{508.7902526855469, 242.5732421875}",Missing[],"{259.2169189453125, 56.107177734375}","{324.00384521484375, 116.9898681640625}","{219.0755157470703, 235.00042724609375}","{253.06314086914062, 289.7857360839844}","{84.4244613647461, 101.24163818359375}","{838.5916748046875, 280.5242919921875}","{740.8204345703125, 328.16143798828125}","{853.029296875, 379.5622253417969}",Missing[],"{726.875244140625, 546.4033203125}","{849.8626098632812, 643.9482421875}","{754.2857666015625, 683.0726928710938}","{498.4937744140625, 636.6378173828125}"
Missing[],"{510.15081787109375, 243.78070068359375}",Missing[],"{259.48663330078125, 54.174072265625}","{326.3298034667969, 117.14501953125}","{218.1001434326172, 234.56622314453125}","{255.55455017089844, 288.09954833984375}","{83.71601867675781, 100.63433837890625}","{838.4981689453125, 279.6520080566406}","{737.943115234375, 328.417724609375}","{851.0343627929688, 379.37579345703125}",Missing[],"{725.94873046875, 547.7322387695312}","{849.7307739257812, 645.0887451171875}","{753.6823120117188, 682.3027954101562}","{500.36016845703125, 635.0957641601562}"
Missing[],"{508.83367919921875, 241.7335205078125}",Missing[],"{260.5124206542969, 54.57135009765625}","{326.9697570800781, 117.263916015625}","{216.8555145263672, 233.4716796875}","{255.12265014648438, 288.56597900390625}","{85.82733917236328, 100.31915283203125}","{839.0303344726562, 280.5181884765625}","{736.1661376953125, 328.6235046386719}","{853.8640747070312, 380.2513122558594}",Missing[],"{726.6640625, 547.540771484375}","{849.7454833984375, 646.5771484375}","{753.3746337890625, 681.6417236328125}","{499.7611083984375, 635.4816284179688}"
Missing[],"{507.7017517089844, 241.07745361328125}",Missing[],"{260.6400146484375, 54.67291259765625}","{326.3555908203125, 116.827880859375}","{218.03660583496094, 233.05364990234375}","{255.90281677246094, 287.9458312988281}","{87.01280212402344, 100.434814453125}","{837.8775634765625, 283.2265930175781}","{736.8179931640625, 328.2090148925781}","{854.29052734375, 381.3912048339844}",Missing[],"{725.3466796875, 545.8059692382812}","{849.6417236328125, 646.457763671875}","{753.9978637695312, 682.612548828125}","{502.11029052734375, 636.1697387695312}"
Missing[],"{506.6515197753906, 241.05328369140625}",Missing[],"{258.63409423828125, 57.333251953125}","{326.1310729980469, 117.53875732421875}","{218.0869598388672, 231.98736572265625}","{254.2169952392578, 287.1660461425781}","{88.87004852294922, 98.52703857421875}","{838.1253051757812, 282.25469970703125}","{734.1636352539062, 330.7284851074219}","{857.348876953125, 380.1194763183594}",Missing[],"{723.8761596679688, 546.7476196289062}","{850.3618774414062, 646.9279174804688}","{753.40576171875, 681.8341674804688}","{500.96881103515625, 636.5761108398438}"
Missing[],"{504.8495788574219, 244.20098876953125}",Missing[],"{258.0737609863281, 57.07159423828125}","{324.7200012207031, 116.44561767578125}","{217.65151977539062, 231.4808349609375}","{253.16851806640625, 286.5229187011719}","{89.92793273925781, 100.113525390625}","{839.5975341796875, 281.4570617675781}","{736.3781127929688, 332.04736328125}","{856.2437744140625, 380.5592346191406}",Missing[],"{724.9945678710938, 545.4989624023438}","{847.1182250976562, 648.2931518554688}","{753.91845703125, 682.0317993164062}","{502.8624572753906, 637.4382934570312}"
Missing[],"{505.85986328125, 244.25079345703125}",Missing[],"{255.9063720703125, 57.767822265625}","{324.1767883300781, 118.26806640625}","{218.9886474609375, 230.549072265625}","{252.73240661621094, 287.0915832519531}","{89.18203735351562, 100.097412109375}","{837.636962890625, 279.95611572265625}","{736.5197143554688, 332.2377624511719}","{855.7611083984375, 378.8240966796875}",Missing[],"{726.3320922851562, 545.7384033203125}","{847.89013671875, 650.7400512695312}","{753.4591064453125, 682.3551025390625}","{501.4171142578125, 636.9766845703125}"
Missing[],"{506.6002502441406, 245.2862548828125}",Missing[],"{255.9014129638672, 58.938232421875}","{325.7084655761719, 119.06085205078125}","{218.94992065429688, 231.34246826171875}","{252.4666290283203, 284.87847900390625}","{88.81285858154297, 100.67376708984375}","{839.0311279296875, 278.5702209472656}","{737.2359619140625, 330.75225830078125}","{857.2232666015625, 378.94384765625}",Missing[],"{727.509765625, 545.7200317382812}","{846.729248046875, 646.2316284179688}","{753.8418579101562, 682.1365966796875}","{500.53851318359375, 639.05419921875}"
Missing[],"{506.6362609863281, 245.48004150390625}",Missing[],"{256.0162048339844, 55.66412353515625}","{324.71209716796875, 120.57684326171875}","{217.95404052734375, 232.53497314453125}","{251.5241241455078, 284.3389892578125}","{88.99076080322266, 102.965576171875}","{839.4144287109375, 280.1926574707031}","{735.8418579101562, 332.84368896484375}","{855.1729125976562, 378.7828369140625}",Missing[],"{727.3409423828125, 547.8089599609375}","{849.7688598632812, 645.2264404296875}","{753.7581787109375, 682.1541137695312}","{499.4373474121094, 637.6671142578125}"
Missing[],"{505.8973693847656, 243.1695556640625}",Missing[],"{253.4788055419922, 55.08843994140625}","{324.41510009765625, 120.79644775390625}","{218.0392608642578, 233.001953125}","{249.94386291503906, 284.1920166015625}","{89.9837646484375, 101.47747802734375}","{841.6636962890625, 279.3872985839844}","{735.4868774414062, 333.73675537109375}","{855.3914184570312, 376.2044677734375}",Missing[],"{729.3209838867188, 547.5787963867188}","{851.970703125, 645.716796875}","{754.0573120117188, 682.052490234375}","{501.51361083984375, 637.5736694335938}"
Missing[],"{503.9894104003906, 241.09197998046875}",Missing[],"{251.98114013671875, 54.2352294921875}","{325.392333984375, 120.04437255859375}","{215.5190887451172, 230.403564453125}","{250.77816772460938, 283.4298095703125}","{90.62378692626953, 101.4119873046875}","{840.733642578125, 278.2846984863281}","{736.2553100585938, 331.6614074707031}","{855.8201904296875, 377.0201416015625}",Missing[],"{729.1349487304688, 546.7988891601562}","{849.9360961914062, 645.5265502929688}","{753.7283325195312, 681.9024658203125}","{500.60357666015625, 635.5486450195312}"
Missing[],"{502.84521484375, 239.54888916015625}",Missing[],"{252.28817749023438, 55.388427734375}","{326.53179931640625, 121.31573486328125}","{215.0454864501953, 230.56396484375}","{247.616455078125, 282.93328857421875}","{90.44302368164062, 100.9334716796875}","{840.859130859375, 280.68804931640625}","{737.2776489257812, 331.3546142578125}","{855.4909057617188, 378.1813659667969}",Missing[],"{728.8296508789062, 543.7650756835938}","{848.6392822265625, 644.2573852539062}","{753.3947143554688, 681.1419677734375}","{499.57000732421875, 636.624755859375}"
Missing[],"{502.84521484375, 239.54888916015625}",Missing[],"{252.28817749023438, 55.388427734375}","{326.53179931640625, 121.31573486328125}","{215.0454864501953, 230.56396484375}","{247.616455078125, 282.93328857421875}","{90.44302368164062, 100.9334716796875}","{840.859130859375, 280.68804931640625}","{737.2776489257812, 331.3546142578125}","{855.4909057617188, 378.1813659667969}",Missing[],"{728.8296508789062, 543.7650756835938}","{848.6392822265625, 644.2573852539062}","{753.3947143554688, 681.1419677734375}","{499.57000732421875, 636.624755859375}"
Missing[],"{501.84918212890625, 238.54949951171875}",Missing[],"{252.0503387451172, 55.60333251953125}","{328.4007873535156, 120.65447998046875}","{214.5918731689453, 229.3388671875}","{248.670166015625, 279.78668212890625}","{88.94931030273438, 100.8563232421875}","{840.2979736328125, 280.8086853027344}","{736.8433837890625, 328.8759765625}","{852.935546875, 380.0107421875}",Missing[],"{728.0111083984375, 544.37060546875}","{848.3809814453125, 647.697265625}","{754.0428466796875, 682.13134765625}","{501.38079833984375, 639.1453247070312}"
Missing[],"{500.4048767089844, 239.9146728515625}",Missing[],"{252.39947509765625, 54.8873291015625}","{326.55169677734375, 119.2506103515625}","{214.9864044189453, 225.794677734375}","{248.48085021972656, 279.4526672363281}","{89.20061492919922, 100.92431640625}","{839.6390991210938, 280.9944152832031}","{735.5349731445312, 329.4204406738281}","{850.7892456054688, 380.43145751953125}",Missing[],"{728.8706665039062, 545.55712890625}","{848.088134765625, 647.419189453125}","{753.4171142578125, 681.39306640625}","{501.9504089355469, 637.3746948242188}"
Missing[],"{500.0063781738281, 239.1619873046875}",Missing[],"{250.6670379638672, 57.66326904296875}","{326.9363098144531, 120.20819091796875}","{215.1148681640625, 224.62384033203125}","{248.95448303222656, 278.41949462890625}","{91.45850372314453, 103.060546875}","{836.1657104492188, 281.3681640625}","{735.1444091796875, 330.26507568359375}","{851.754150390625, 381.79254150390625}",Missing[],"{728.7144775390625, 543.7684326171875}","{850.3584594726562, 649.227294921875}","{753.2467041015625, 681.3223876953125}","{499.8990783691406, 639.9623413085938}"
Missing[],"{499.964111328125, 237.58258056640625}",Missing[],"{249.6066436767578, 55.48388671875}","{325.3770446777344, 120.639404296875}","{215.3386993408203, 223.28765869140625}","{250.11062622070312, 280.4128112792969}","{90.15677642822266, 102.848876953125}","{835.869384765625, 279.0304260253906}","{736.9503784179688, 329.9857177734375}","{852.898681640625, 383.53057861328125}",Missing[],"{731.7462768554688, 542.042236328125}","{849.9091186523438, 650.7937622070312}","{753.25732421875, 681.3134765625}","{499.9046325683594, 639.9686889648438}"
Missing[],"{498.5758972167969, 238.00225830078125}",Missing[],"{250.3186798095703, 55.9622802734375}","{324.6734924316406, 119.36480712890625}","{217.43028259277344, 222.675048828125}","{247.1421356201172, 279.033447265625}","{89.26373291015625, 102.9222412109375}","{837.12109375, 278.1592102050781}","{737.2534790039062, 331.0516052246094}","{851.7820434570312, 383.9697570800781}",Missing[],"{731.8607788085938, 541.517578125}","{850.3790283203125, 649.9898681640625}","{752.9619140625, 681.1112060546875}","{500.6043395996094, 638.692626953125}"
Missing[],"{497.47039794921875, 239.17266845703125}",Missing[],"{249.65335083007812, 56.39990234375}","{321.05029296875, 121.227294921875}","{217.3619842529297, 224.78887939453125}","{246.90335083007812, 278.30743408203125}","{90.02027130126953, 103.73175048828125}","{834.0648193359375, 278.9789123535156}","{736.589111328125, 330.42596435546875}","{850.4854125976562, 381.16571044921875}",Missing[],"{732.678466796875, 541.2242431640625}","{849.5087280273438, 649.9290771484375}","{753.5927124023438, 681.5416259765625}","{500.8790283203125, 638.8344116210938}"
Missing[],"{495.5912170410156, 240.74542236328125}",Missing[],"{250.9290771484375, 55.53759765625}","{321.6597900390625, 122.23388671875}","{215.48440551757812, 223.64764404296875}","{247.22653198242188, 278.3914794921875}","{90.02864837646484, 104.12005615234375}","{832.9512939453125, 280.89801025390625}","{736.4158935546875, 331.4891052246094}","{850.2021484375, 381.7438659667969}",Missing[],"{734.7977294921875, 541.3467407226562}","{850.7703857421875, 651.8319702148438}","{753.27978515625, 681.23974609375}","{503.3986511230469, 638.9445190429688}"
Missing[],"{497.85784912109375, 241.66424560546875}",Missing[],"{249.72879028320312, 57.02630615234375}","{322.96356201171875, 120.114990234375}","{214.9681396484375, 227.2376708984375}","{247.63143920898438, 279.0710144042969}","{92.8500747680664, 105.9483642578125}","{833.4882202148438, 279.326416015625}","{735.9503784179688, 331.0190734863281}","{849.5916137695312, 381.64892578125}",Missing[],"{734.7770385742188, 541.57763671875}","{852.1124877929688, 651.09228515625}","{753.1552734375, 682.0423583984375}","{502.5785217285156, 638.0747680664062}"
Missing[],"{497.5707092285156, 240.7047119140625}",Missing[],"{250.6170196533203, 59.0709228515625}","{323.2967529296875, 119.63525390625}","{215.14305114746094, 226.82318115234375}","{247.80227661132812, 278.4081726074219}","{91.47576904296875, 105.1688232421875}","{833.8541259765625, 282.6923828125}","{734.6597290039062, 330.9219055175781}","{848.0394897460938, 382.9449462890625}",Missing[],"{736.1651611328125, 541.7490844726562}","{854.2034912109375, 652.349609375}","{753.7063598632812, 681.2781372070312}","{501.99298095703125, 637.8499755859375}"
Missing[],"{496.2384338378906, 240.98138427734375}",Missing[],"{252.2451171875, 57.6231689453125}","{322.8664245605469, 118.77197265625}","{216.7624053955078, 226.84820556640625}","{249.16065979003906, 279.5722961425781}","{91.47486114501953, 105.056884765625}","{836.3340454101562, 280.6412048339844}","{735.7954711914062, 330.8747253417969}","{847.9691772460938, 384.1532897949219}",Missing[],"{736.521484375, 544.543212890625}","{855.9767456054688, 651.1617431640625}","{753.5567016601562, 681.7479858398438}","{503.7500305175781, 636.1424560546875}"
Missing[],"{497.0708312988281, 238.62445068359375}",Missing[],"{254.35414123535156, 57.36273193359375}","{322.8326416015625, 118.2581787109375}","{214.6548309326172, 226.582763671875}","{248.99876403808594, 279.4313049316406}","{91.76581573486328, 105.95635986328125}","{839.228271484375, 281.2649841308594}","{736.693603515625, 330.8386535644531}","{847.6590576171875, 382.4632263183594}",Missing[],"{738.0721435546875, 545.1709594726562}","{855.3995971679688, 651.7664794921875}","{752.9632568359375, 681.7864990234375}","{506.1123352050781, 636.1380615234375}"
Missing[],"{498.08001708984375, 237.99755859375}",Missing[],"{254.69654846191406, 56.715087890625}","{322.20648193359375, 118.55621337890625}","{215.23277282714844, 224.42230224609375}","{248.62686157226562, 279.1632080078125}","{91.43103790283203, 107.1109619140625}","{837.9535522460938, 281.2572326660156}","{738.9427490234375, 329.59185791015625}","{847.4799194335938, 384.95391845703125}",Missing[],"{740.392333984375, 544.5810546875}","{855.8555297851562, 654.51513671875}","{753.999267578125, 681.8421020507812}","{508.0129089355469, 634.7134399414062}"
Missing[],"{496.95416259765625, 237.87152099609375}",Missing[],"{254.5706329345703, 55.86285400390625}","{320.5102233886719, 119.22027587890625}","{216.7884979248047, 224.46246337890625}","{247.1431427001953, 278.49285888671875}","{91.74015808105469, 107.6981201171875}","{837.1925048828125, 280.89495849609375}","{739.2457885742188, 328.1712341308594}","{849.269287109375, 384.47894287109375}",Missing[],"{740.4166870117188, 543.09521484375}","{855.1063842773438, 655.2333984375}","{753.879638671875, 682.5880737304688}","{508.3591613769531, 635.4222412109375}"
Missing[],"{496.551025390625, 236.9091796875}",Missing[],"{255.60189819335938, 54.88360595703125}","{321.1698303222656, 119.544677734375}","{217.3325653076172, 222.82574462890625}","{246.98434448242188, 278.01446533203125}","{90.13724517822266, 107.17144775390625}","{837.1569213867188, 280.7593994140625}","{739.7796630859375, 330.9347229003906}","{848.5292358398438, 385.0643005371094}",Missing[],"{740.2158813476562, 542.911865234375}","{854.7242431640625, 654.9451904296875}","{753.5340576171875, 682.3558959960938}","{508.24749755859375, 637.8212890625}"
Missing[],"{497.4349670410156, 236.28875732421875}",Missing[],"{252.91952514648438, 53.79345703125}","{320.220458984375, 118.20709228515625}","{217.54466247558594, 224.0767822265625}","{247.0283203125, 278.7015686035156}","{92.55388641357422, 105.62286376953125}","{839.58984375, 282.265625}","{738.9745483398438, 331.7611389160156}","{847.6744995117188, 383.9310302734375}",Missing[],"{741.291259765625, 540.1134033203125}","{853.4509887695312, 653.480712890625}","{753.6834716796875, 682.2359619140625}","{509.4662780761719, 637.8465576171875}"
Missing[],"{499.1625061035156, 234.5849609375}",Missing[],"{252.72100830078125, 53.62066650390625}","{320.9779968261719, 119.46337890625}","{216.4187774658203, 225.7135009765625}","{245.81939697265625, 278.0386047363281}","{92.33484649658203, 105.55145263671875}","{841.0120849609375, 285.3951416015625}","{737.0925903320312, 332.4678039550781}","{848.0974731445312, 384.4114685058594}",Missing[],"{740.3265991210938, 541.729736328125}","{853.238525390625, 652.886962890625}","{754.1814575195312, 682.2423706054688}","{510.3907470703125, 636.7802734375}"
Missing[],"{499.4088134765625, 235.39581298828125}",Missing[],"{251.5276641845703, 52.75726318359375}","{319.5614318847656, 118.12493896484375}","{215.68338012695312, 226.2569580078125}","{247.1881866455078, 277.3421630859375}","{92.77706909179688, 106.17523193359375}","{841.4857177734375, 286.1282958984375}","{736.38037109375, 332.135009765625}","{847.46630859375, 384.1176452636719}",Missing[],"{741.4519653320312, 542.2056884765625}","{852.7015991210938, 654.080322265625}","{754.003173828125, 682.3035888671875}","{511.5340881347656, 637.7314453125}"
Missing[],"{498.5184326171875, 237.22869873046875}",Missing[],"{251.9093475341797, 52.96014404296875}","{318.3363952636719, 118.77655029296875}","{213.6833953857422, 226.963134765625}","{245.88067626953125, 277.6570129394531}","{92.95027160644531, 106.11663818359375}","{843.7965087890625, 285.83587646484375}","{735.253662109375, 331.3006591796875}","{847.1885375976562, 385.6509704589844}",Missing[],"{742.8762817382812, 540.78955078125}","{855.8063354492188, 652.3966064453125}","{754.3133544921875, 683.6903686523438}","{511.9946594238281, 637.218017578125}"
Missing[],"{498.612060546875, 236.9478759765625}",Missing[],"{253.22166442871094, 52.25921630859375}","{316.6434326171875, 120.083740234375}","{211.12657165527344, 226.849609375}","{243.8984832763672, 279.8616027832031}","{93.73738098144531, 106.63372802734375}","{844.259521484375, 284.09503173828125}","{734.9928588867188, 331.26983642578125}","{846.2445678710938, 385.810546875}",Missing[],"{742.5011596679688, 542.37158203125}","{855.6926879882812, 650.5457763671875}","{754.5448608398438, 683.6925048828125}","{511.1279296875, 634.3561401367188}"
Missing[],"{498.612060546875, 236.9478759765625}",Missing[],"{253.22166442871094, 52.25921630859375}","{316.6434326171875, 120.083740234375}","{211.12657165527344, 226.849609375}","{243.8984832763672, 279.8616027832031}","{93.73738098144531, 106.63372802734375}","{844.259521484375, 284.09503173828125}","{734.9928588867188, 331.26983642578125}","{846.2445678710938, 385.810546875}",Missing[],"{742.5011596679688, 542.37158203125}","{855.6926879882812, 650.5457763671875}","{754.5448608398438, 683.6925048828125}","{511.1279296875, 634.3561401367188}"
Missing[],"{498.0081481933594, 235.88568115234375}",Missing[],"{252.60482788085938, 53.7003173828125}","{315.42266845703125, 120.59527587890625}","{210.2056121826172, 227.71661376953125}","{242.3910369873047, 277.5572509765625}","{93.50457000732422, 107.3001708984375}","{843.0972290039062, 286.1877136230469}","{734.7747192382812, 333.1601257324219}","{848.057373046875, 385.54248046875}",Missing[],"{744.1351318359375, 540.9956665039062}","{859.5401000976562, 648.5844116210938}","{754.5039672851562, 683.5822143554688}","{512.4194641113281, 635.4017333984375}"
Missing[],"{498.8765563964844, 236.76361083984375}",Missing[],"{251.4788360595703, 53.00494384765625}","{315.8118896484375, 120.62091064453125}","{211.0834503173828, 228.54974365234375}","{244.01612854003906, 276.7553405761719}","{93.43779754638672, 104.86309814453125}","{839.5747680664062, 283.94281005859375}","{735.0341796875, 334.574951171875}","{851.1431884765625, 382.938720703125}",Missing[],"{742.7744140625, 541.85546875}","{860.78759765625, 647.31640625}","{754.496826171875, 683.8246459960938}","{515.5464477539062, 635.0517578125}"
Missing[],"{495.7596435546875, 235.564453125}",Missing[],"{252.67758178710938, 53.0994873046875}","{316.0380554199219, 120.44219970703125}","{210.81964111328125, 227.7802734375}","{245.10137939453125, 279.990966796875}","{94.83749389648438, 104.27752685546875}","{841.3858032226562, 283.4766845703125}","{734.6813354492188, 334.48358154296875}","{849.7648315429688, 384.04925537109375}",Missing[],"{742.505126953125, 541.6881103515625}","{860.2055053710938, 645.852783203125}","{754.4686889648438, 682.978759765625}","{514.7413940429688, 636.9545288085938}"
Missing[],"{495.7131042480469, 235.807373046875}",Missing[],"{251.24998474121094, 53.26019287109375}","{315.2591552734375, 118.0045166015625}","{209.65943908691406, 225.93975830078125}","{245.20993041992188, 280.0853576660156}","{94.49839782714844, 102.823974609375}","{841.7352905273438, 281.3409118652344}","{732.5159301757812, 333.34820556640625}","{852.0567626953125, 385.5996398925781}",Missing[],"{742.9783935546875, 540.204833984375}","{861.65478515625, 645.291259765625}","{754.5003051757812, 683.1582641601562}","{515.2373657226562, 636.3074951171875}"
