"{956.8185424804688, 479.0657653808594}","{421.01580810546875, 332.3113708496094}","{563.0845336914062, 485.2042541503906}","{503.06866455078125, 127.13800048828125}","{774.857666015625, 93.6396484375}","{870.8104248046875, 349.9527893066406}","{820.803955078125, 256.3780517578125}","{675.446533203125, 351.6466369628906}","{746.3466796875, 331.6365966796875}","{690.1011962890625, 189.69622802734375}","{586.0781860351562, 260.36883544921875}","{498.9683837890625, 680.9674072265625}","{323.8487243652344, 621.6500244140625}",Missing[]
"{957.9039916992188, 478.40533447265625}","{419.18817138671875, 333.9220886230469}","{562.8995971679688, 484.180419921875}","{499.94708251953125, 129.342041015625}","{774.7384643554688, 93.50714111328125}","{869.7978515625, 353.79681396484375}","{819.7153930664062, 257.8005676269531}","{675.26318359375, 352.1493835449219}","{748.0601196289062, 331.68634033203125}","{691.2222900390625, 189.99420166015625}","{585.9339599609375, 261.2165222167969}","{499.6834411621094, 680.4330444335938}","{323.13671875, 621.3380126953125}",Missing[]
"{958.8338012695312, 478.0062255859375}","{416.65496826171875, 334.3984375}","{563.3175048828125, 482.98944091796875}","{502.0078430175781, 128.94268798828125}","{774.6397094726562, 93.69818115234375}","{869.9007568359375, 356.6061096191406}","{819.5493774414062, 257.7365417480469}","{674.3280029296875, 349.75042724609375}","{747.8792724609375, 329.7398376464844}","{692.6926879882812, 189.47906494140625}","{585.8409423828125, 260.0278625488281}","{499.0457763671875, 679.6950073242188}","{323.1106262207031, 622.2859497070312}",Missing[]
"{960.2545166015625, 478.0303649902344}","{415.0713806152344, 334.8831787109375}","{566.0730590820312, 481.49371337890625}","{501.91339111328125, 128.34503173828125}","{774.5349731445312, 95.69189453125}","{870.9418334960938, 357.6097717285156}","{819.8311767578125, 258.20660400390625}","{673.44384765625, 346.2299499511719}","{748.8212890625, 329.10638427734375}","{692.5546875, 191.2608642578125}","{585.9448852539062, 261.4696350097656}","{497.465087890625, 677.009033203125}","{322.2632751464844, 621.8284912109375}",Missing[]
"{960.6277465820312, 478.39178466796875}","{416.0916748046875, 334.70587158203125}","{564.94970703125, 481.3250732421875}","{500.1367492675781, 129.86962890625}","{773.7576293945312, 96.90020751953125}","{872.44970703125, 358.4978942871094}","{816.7199096679688, 258.79718017578125}","{672.5343017578125, 346.85052490234375}","{749.3074340820312, 329.4261474609375}","{692.248779296875, 189.72039794921875}","{587.358642578125, 261.499755859375}","{498.1683349609375, 678.640625}","{318.9830322265625, 621.6549072265625}",Missing[]
"{961.4880981445312, 477.3124084472656}","{418.5448913574219, 335.08612060546875}","{566.5806274414062, 481.32757568359375}","{499.8800048828125, 130.71112060546875}","{773.163330078125, 96.47003173828125}","{872.5418701171875, 360.0610046386719}","{815.7579956054688, 258.14581298828125}","{672.6560668945312, 347.1437072753906}","{748.8734741210938, 331.3932189941406}","{690.6686401367188, 190.18060302734375}","{588.823974609375, 261.08135986328125}","{498.4333190917969, 683.1953735351562}","{318.38580322265625, 623.1517333984375}",Missing[]
"{961.7369384765625, 475.1293640136719}","{415.58477783203125, 334.8576965332031}","{564.9534301757812, 481.7972412109375}","{498.34967041015625, 129.779541015625}","{774.612060546875, 97.94866943359375}","{873.8775024414062, 362.02197265625}","{815.610107421875, 256.93634033203125}","{671.4890747070312, 344.018798828125}","{752.19677734375, 331.099609375}","{689.56396484375, 190.021484375}","{586.3097534179688, 262.6495666503906}","{498.2772216796875, 679.6248168945312}","{319.5816955566406, 622.0455932617188}",Missing[]
"{961.9780883789062, 474.3762512207031}","{414.95458984375, 335.3702392578125}","{563.9821166992188, 483.1709289550781}","{494.98480224609375, 130.11688232421875}","{771.9512329101562, 99.47296142578125}","{871.8598022460938, 360.6980285644531}","{816.0964965820312, 256.24560546875}","{674.4017333984375, 341.3821105957031}","{752.6600952148438, 328.73162841796875}","{691.733642578125, 191.99774169921875}","{584.0562133789062, 262.55950927734375}","{496.8633728027344, 679.6546630859375}","{321.72918701171875, 623.8287353515625}",Missing[]
"{960.8499755859375, 474.3717041015625}","{415.7226257324219, 335.324462890625}","{565.740478515625, 484.9999084472656}","{493.3780517578125, 127.57220458984375}","{771.9154052734375, 99.29864501953125}","{873.1204223632812, 358.7482604980469}","{816.0009765625, 256.7079772949219}","{673.662841796875, 340.49163818359375}","{751.3187255859375, 330.1692199707031}","{692.535400390625, 191.4112548828125}","{583.9452514648438, 261.0789489746094}","{496.68145751953125, 678.3231811523438}","{324.0492858886719, 624.7691040039062}",Missing[]
"{960.5858764648438, 473.5954895019531}","{415.9498596191406, 338.25396728515625}","{563.4768676757812, 483.839111328125}","{496.7591857910156, 127.1328125}","{773.53857421875, 100.376953125}","{873.287841796875, 359.1796875}","{817.226318359375, 255.69366455078125}","{678.6039428710938, 338.1536865234375}","{750.6159057617188, 331.40625}","{692.7672119140625, 189.041259765625}","{587.4827270507812, 258.4676818847656}","{496.2689514160156, 677.38232421875}","{322.33270263671875, 622.4357299804688}",Missing[]
"{960.5858764648438, 473.5954895019531}","{415.9498596191406, 338.25396728515625}","{563.4768676757812, 483.839111328125}","{496.7591857910156, 127.1328125}","{773.53857421875, 100.376953125}","{873.287841796875, 359.1796875}","{817.226318359375, 255.69366455078125}","{678.6039428710938, 338.1536865234375}","{750.6159057617188, 331.40625}","{692.7672119140625, 189.041259765625}","{587.4827270507812, 258.4676818847656}","{496.2689514160156, 677.38232421875}","{322.33270263671875, 622.4357299804688}",Missing[]
"{961.7045288085938, 471.1194763183594}","{414.8981628417969, 336.8911437988281}","{561.5755004882812, 487.3717346191406}","{494.3138732910156, 129.19317626953125}","{775.2522583007812, 98.55010986328125}","{870.6724853515625, 356.7536926269531}","{812.0901489257812, 255.6663818359375}","{676.265625, 337.97064208984375}","{749.49365234375, 334.196533203125}","{691.0029907226562, 190.38916015625}","{583.4149169921875, 256.8986511230469}","{498.82366943359375, 677.5226440429688}","{320.0444030761719, 624.0477294921875}",Missing[]
"{960.7513427734375, 472.2265930175781}","{417.19866943359375, 335.9052429199219}","{562.6414794921875, 484.5284118652344}","{492.9986267089844, 127.5379638671875}","{775.0016479492188, 98.93817138671875}","{870.0818481445312, 355.7147216796875}","{810.4883422851562, 251.53729248046875}","{678.2135620117188, 337.3968811035156}","{748.4494018554688, 332.6958312988281}","{692.4166259765625, 191.2705078125}","{586.1382446289062, 257.11285400390625}","{499.97784423828125, 676.4700927734375}","{321.43603515625, 625.4866943359375}",Missing[]
"{960.6299438476562, 472.3022155761719}","{416.1388244628906, 335.1668395996094}","{563.683349609375, 482.8819885253906}","{492.6683044433594, 125.78729248046875}","{773.9556274414062, 98.89959716796875}","{869.9774169921875, 354.20465087890625}","{811.596435546875, 253.316650390625}","{679.9384765625, 333.11700439453125}","{746.5532836914062, 333.3520812988281}","{690.189208984375, 191.7952880859375}","{585.6150512695312, 258.2306213378906}","{497.9325866699219, 674.956298828125}","{323.6816711425781, 625.2806396484375}",Missing[]
"{960.4524536132812, 472.73504638671875}","{414.8849182128906, 335.7347106933594}","{563.7379150390625, 483.53387451171875}","{490.1910705566406, 123.7098388671875}","{772.920654296875, 99.57440185546875}","{871.6181640625, 354.15130615234375}","{809.3750610351562, 254.68646240234375}","{680.8440551757812, 329.4336853027344}","{745.4136962890625, 334.82989501953125}","{691.61572265625, 192.35162353515625}","{585.9888916015625, 259.1517333984375}","{497.0864562988281, 676.0780029296875}","{323.4949035644531, 627.6669311523438}",Missing[]
"{962.3544311523438, 473.84466552734375}","{414.910888671875, 335.2200012207031}","{562.018310546875, 482.1868896484375}","{486.9061279296875, 123.26824951171875}","{768.7059326171875, 100.927978515625}","{869.5338134765625, 354.4387512207031}","{810.3312377929688, 255.3719482421875}","{680.1932983398438, 330.0102233886719}","{746.2553100585938, 335.7901916503906}","{690.9573364257812, 193.872314453125}","{587.9366455078125, 259.97821044921875}","{496.1005859375, 677.10888671875}","{320.4401550292969, 626.8763427734375}",Missing[]
"{960.651611328125, 474.3033447265625}","{413.5904235839844, 334.1731872558594}","{560.8627319335938, 481.678955078125}","{485.16436767578125, 123.48065185546875}","{769.140625, 103.1077880859375}","{867.6409912109375, 354.65606689453125}","{810.9122924804688, 253.2169189453125}","{677.4424438476562, 329.59967041015625}","{746.6990356445312, 334.3851013183594}","{692.0321044921875, 193.014404296875}","{589.25146484375, 261.4259033203125}","{495.5765380859375, 678.06298828125}","{320.38458251953125, 625.2135620117188}",Missing[]
"{961.1941528320312, 472.56414794921875}","{413.35638427734375, 333.6457214355469}","{562.8737182617188, 482.6152038574219}","{484.5411376953125, 122.29962158203125}","{769.0277099609375, 101.48614501953125}","{867.8411865234375, 354.9932556152344}","{810.5294189453125, 251.43572998046875}","{677.8130493164062, 329.679443359375}","{744.7831420898438, 332.775390625}","{692.9571533203125, 194.6998291015625}","{591.2741088867188, 261.33038330078125}","{494.8352355957031, 676.3084106445312}","{317.7785949707031, 624.5203857421875}",Missing[]
"{960.7233276367188, 473.4669189453125}","{411.7476501464844, 334.1927490234375}","{563.0140991210938, 481.92926025390625}","{482.8384094238281, 124.41357421875}","{768.3270263671875, 102.8018798828125}","{866.5338134765625, 354.8646545410156}","{811.5632934570312, 252.108154296875}","{675.5856323242188, 328.35223388671875}","{744.8946533203125, 332.3794860839844}","{692.0174560546875, 195.09552001953125}","{591.4298706054688, 261.57379150390625}","{494.39788818359375, 676.6693725585938}","{317.6365661621094, 626.26318359375}",Missing[]
"{961.2338256835938, 474.8337097167969}","{412.2942199707031, 334.1398010253906}","{563.6953735351562, 480.39239501953125}","{482.14959716796875, 125.1568603515625}","{766.2643432617188, 101.24310302734375}","{866.6110229492188, 354.8373107910156}","{811.7979736328125, 251.9549560546875}","{676.559326171875, 325.078369140625}","{744.644775390625, 334.4412841796875}","{693.5958251953125, 195.63995361328125}","{591.4724731445312, 262.7281188964844}","{493.4927062988281, 676.1260986328125}","{316.9495544433594, 627.229736328125}",Missing[]
"{962.8868408203125, 473.8523254394531}","{412.1764831542969, 333.1160583496094}","{561.5614624023438, 480.4721374511719}","{482.6534729003906, 124.5870361328125}","{768.2330932617188, 102.46343994140625}","{868.0859375, 355.1247253417969}","{808.381591796875, 252.45306396484375}","{677.934326171875, 326.2405700683594}","{746.5144653320312, 335.3936462402344}","{693.77099609375, 196.4874267578125}","{592.1976928710938, 261.6468200683594}","{494.1839904785156, 676.946044921875}","{313.8402099609375, 628.32470703125}",Missing[]
"{962.2380981445312, 474.4046936035156}","{411.3946838378906, 331.5464782714844}","{562.4749755859375, 480.80133056640625}","{483.6719055175781, 123.42547607421875}","{768.1620483398438, 102.0023193359375}","{868.9520874023438, 354.90869140625}","{807.678955078125, 251.5809326171875}","{680.7158203125, 324.82061767578125}","{746.638916015625, 333.7743835449219}","{696.4973754882812, 195.17327880859375}","{592.5194091796875, 262.24462890625}","{492.9667053222656, 676.2295532226562}","{312.74383544921875, 628.12353515625}",Missing[]
"{963.1964111328125, 474.360107421875}","{410.4503479003906, 330.63330078125}","{561.33642578125, 479.6091613769531}","{483.882568359375, 122.29388427734375}","{766.6731567382812, 103.141845703125}","{868.0267944335938, 355.423583984375}","{806.9744873046875, 251.04595947265625}","{680.8966064453125, 326.31256103515625}","{747.0328979492188, 332.26983642578125}","{697.0654296875, 193.20220947265625}","{593.3107299804688, 261.6138000488281}","{493.8583679199219, 676.2440185546875}","{315.99176025390625, 629.005859375}",Missing[]
"{962.0747680664062, 476.3494873046875}","{409.0531005859375, 328.70867919921875}","{563.3565673828125, 481.1829528808594}","{484.17633056640625, 121.87408447265625}","{766.8107299804688, 104.1484375}","{871.7080078125, 355.3207092285156}","{805.5161743164062, 250.41033935546875}","{679.5758056640625, 326.0198669433594}","{748.6429443359375, 331.96514892578125}","{698.4016723632812, 192.257080078125}","{592.7842407226562, 260.9382629394531}","{492.24163818359375, 675.7113037109375}","{318.3260498046875, 627.0164184570312}",Missing[]
"{961.6239013671875, 476.3597717285156}","{408.70751953125, 330.0058898925781}","{563.17138671875, 483.0672607421875}","{484.952392578125, 123.9805908203125}","{766.0343017578125, 104.114013671875}","{871.4441528320312, 355.50030517578125}","{806.1838989257812, 251.90130615234375}","{680.7350463867188, 326.19403076171875}","{748.4296264648438, 332.17706298828125}","{698.8511352539062, 193.06329345703125}","{592.4609985351562, 261.8584899902344}","{493.9643859863281, 678.220703125}","{320.5238952636719, 628.2969970703125}",Missing[]
"{961.6239013671875, 476.3597717285156}","{408.70751953125, 330.0058898925781}","{563.17138671875, 483.0672607421875}","{484.952392578125, 123.9805908203125}","{766.0343017578125, 104.114013671875}","{871.4441528320312, 355.50030517578125}","{806.1838989257812, 251.90130615234375}","{680.7350463867188, 326.19403076171875}","{748.4296264648438, 332.17706298828125}","{698.8511352539062, 193.06329345703125}","{592.4609985351562, 261.8584899902344}","{493.9643859863281, 678.220703125}","{320.5238952636719, 628.2969970703125}",Missing[]
"{961.6089477539062, 477.69757080078125}","{406.23321533203125, 332.2888488769531}","{564.2715454101562, 485.0814208984375}","{488.0184326171875, 124.3365478515625}","{766.3432006835938, 102.9908447265625}","{871.65283203125, 355.18536376953125}","{805.98095703125, 248.256591796875}","{680.4717407226562, 323.5407409667969}","{750.3285522460938, 331.23541259765625}","{695.0811157226562, 195.00634765625}","{595.861572265625, 262.6712341308594}","{492.94635009765625, 678.2044677734375}","{321.6941833496094, 629.9500732421875}",Missing[]
"{961.6741943359375, 478.0043640136719}","{404.9308776855469, 332.3669738769531}","{562.8934936523438, 484.97100830078125}","{487.3299865722656, 122.87664794921875}","{764.8866577148438, 100.52569580078125}","{872.5263061523438, 356.6662902832031}","{804.2862548828125, 247.89874267578125}","{678.0445556640625, 322.801513671875}","{752.4457397460938, 331.519287109375}","{694.572021484375, 195.78546142578125}","{595.15478515625, 263.3106994628906}","{493.2489318847656, 677.7089233398438}","{320.37225341796875, 630.0914916992188}",Missing[]
"{962.4539184570312, 478.2410583496094}","{404.0374450683594, 332.6464538574219}","{563.5589599609375, 485.984130859375}","{487.76690673828125, 122.06744384765625}","{764.763916015625, 101.1405029296875}","{872.6174926757812, 354.7550964355469}","{805.2457275390625, 248.45257568359375}","{677.0018920898438, 323.1121520996094}","{751.5797119140625, 329.861083984375}","{694.4600830078125, 193.15997314453125}","{598.5563354492188, 263.9878845214844}","{492.0780334472656, 679.2586669921875}","{321.67315673828125, 629.193115234375}",Missing[]
"{964.7833862304688, 480.0738830566406}","{404.1276550292969, 332.5941467285156}","{563.3255615234375, 487.84100341796875}","{488.23358154296875, 121.75146484375}","{765.789306640625, 101.70135498046875}","{872.2479858398438, 355.1124572753906}","{806.9616088867188, 250.9951171875}","{678.4991455078125, 323.4295349121094}","{749.3885498046875, 332.5908203125}","{694.4427490234375, 192.53692626953125}","{598.6614990234375, 265.0442199707031}","{494.1481628417969, 680.52099609375}","{321.0625, 629.0267333984375}",Missing[]
"{964.31689453125, 478.15875244140625}","{404.3252868652344, 330.5691833496094}","{565.6616821289062, 488.6125183105469}","{488.43975830078125, 120.46563720703125}","{765.9182739257812, 101.18743896484375}","{872.73974609375, 353.4680480957031}","{806.5614624023438, 248.7294921875}","{680.7684936523438, 323.56219482421875}","{749.961181640625, 331.2760314941406}","{697.2482299804688, 194.8868408203125}","{596.9135131835938, 264.6400451660156}","{493.5871887207031, 681.3154296875}","{322.0681457519531, 632.2059326171875}",Missing[]
"{964.7203979492188, 475.9965515136719}","{404.430419921875, 331.4050598144531}","{564.0487060546875, 487.2344055175781}","{487.66778564453125, 120.612060546875}","{766.4813232421875, 102.88623046875}","{870.0764770507812, 352.8086853027344}","{808.681640625, 249.369384765625}","{680.0900268554688, 325.96942138671875}","{749.9212646484375, 331.1293640136719}","{698.444580078125, 193.50433349609375}","{594.1942749023438, 264.1617431640625}","{493.2906799316406, 683.9374389648438}","{323.54669189453125, 633.279052734375}",Missing[]
"{963.4617309570312, 475.2509765625}","{406.9692077636719, 330.8473205566406}","{566.1689453125, 488.84326171875}","{486.94720458984375, 120.5999755859375}","{766.8937377929688, 102.10882568359375}","{869.6503295898438, 350.6136779785156}","{810.3692626953125, 245.85882568359375}","{681.317626953125, 325.2492370605469}","{751.767822265625, 328.3984680175781}","{699.87939453125, 193.82391357421875}","{594.0587768554688, 262.9955139160156}","{494.27471923828125, 683.32275390625}","{326.5580139160156, 633.007080078125}",Missing[]
"{964.7611083984375, 474.64788818359375}","{407.9732971191406, 332.3502197265625}","{565.673095703125, 487.4205322265625}","{484.63214111328125, 122.0748291015625}","{767.5934448242188, 100.3077392578125}","{870.61279296875, 348.6573181152344}","{810.9375, 246.36175537109375}","{681.1506958007812, 327.5068664550781}","{751.4417114257812, 328.4530334472656}","{699.4815063476562, 193.0067138671875}","{595.7600708007812, 263.4681396484375}","{491.9924011230469, 684.680908203125}","{325.6448974609375, 634.0684204101562}",Missing[]
"{963.1665649414062, 474.7289733886719}","{408.8627014160156, 329.9137878417969}","{564.67626953125, 488.774169921875}","{484.48907470703125, 120.74884033203125}","{766.558837890625, 98.87945556640625}","{870.7628173828125, 350.47412109375}","{811.4656372070312, 247.32672119140625}","{681.8527221679688, 326.8980712890625}","{751.4547729492188, 328.339599609375}","{700.7156982421875, 192.19110107421875}","{595.6481323242188, 265.96636962890625}","{492.6854553222656, 683.7345581054688}","{323.6042175292969, 633.5640258789062}",Missing[]
"{962.94775390625, 474.0169677734375}","{408.8641052246094, 331.1499938964844}","{563.51220703125, 491.0042724609375}","{484.9644775390625, 120.301513671875}","{764.9739379882812, 98.39056396484375}","{866.8328247070312, 351.04351806640625}","{811.4348754882812, 250.14361572265625}","{683.98779296875, 328.40826416015625}","{749.970458984375, 325.7618713378906}","{701.724365234375, 192.62384033203125}","{595.0336303710938, 265.3700256347656}","{493.8993225097656, 680.9246215820312}","{322.6145935058594, 634.51806640625}",Missing[]
"{964.5265502929688, 474.2249755859375}","{411.92376708984375, 331.083984375}","{565.5326538085938, 494.9267272949219}","{485.6215515136719, 121.20220947265625}","{765.300048828125, 99.46575927734375}","{867.4542236328125, 351.35394287109375}","{811.0376586914062, 249.2388916015625}","{684.3624267578125, 327.2539978027344}","{748.4130859375, 326.3345642089844}","{699.3943481445312, 193.54229736328125}","{596.2752075195312, 265.9665832519531}","{494.4267272949219, 681.5613403320312}","{322.21099853515625, 634.1525268554688}",Missing[]
"{964.6842041015625, 474.72802734375}","{414.59454345703125, 331.84320068359375}","{567.0441284179688, 495.1683349609375}","{486.4659423828125, 119.25372314453125}","{763.99072265625, 98.71832275390625}","{868.4589233398438, 348.9464416503906}","{810.9320678710938, 246.40106201171875}","{687.2503051757812, 326.3581237792969}","{747.0621948242188, 325.01812744140625}","{698.7029418945312, 193.11187744140625}","{596.641845703125, 264.5934753417969}","{494.897216796875, 679.9911499023438}","{321.6189270019531, 633.5175170898438}",Missing[]
"{964.15234375, 472.9977722167969}","{415.6199645996094, 331.3370361328125}","{567.7294311523438, 495.1730651855469}","{487.11199951171875, 118.66998291015625}","{764.5072021484375, 94.464599609375}","{870.1602172851562, 348.6103210449219}","{810.5801391601562, 244.4237060546875}","{685.9088134765625, 326.7160339355469}","{745.6082153320312, 324.358642578125}","{695.9647827148438, 193.11993408203125}","{599.1458740234375, 262.4440612792969}","{495.94940185546875, 678.4966430664062}","{320.1823425292969, 633.482177734375}",Missing[]
"{965.2478637695312, 473.54254150390625}","{414.5083923339844, 332.142578125}","{567.1719360351562, 494.7557678222656}","{486.7913513183594, 116.29779052734375}","{764.8322143554688, 95.5682373046875}","{868.5866088867188, 350.619140625}","{811.820556640625, 246.342529296875}","{683.8955688476562, 327.0635986328125}","{746.3097534179688, 327.104248046875}","{694.7418212890625, 195.84051513671875}","{600.7225341796875, 263.2287902832031}","{495.17108154296875, 679.472900390625}","{318.8892822265625, 634.080810546875}",Missing[]
"{966.1318969726562, 473.822998046875}","{415.7933349609375, 331.7464599609375}","{564.2902221679688, 494.8584289550781}","{487.3495788574219, 115.8731689453125}","{765.6343383789062, 94.31585693359375}","{871.0670776367188, 348.31463623046875}","{812.9619750976562, 244.19384765625}","{684.8984375, 325.2348937988281}","{744.404541015625, 326.2725524902344}","{695.8478393554688, 193.5660400390625}","{603.867919921875, 263.6259460449219}","{495.31500244140625, 680.857666015625}","{318.121337890625, 631.3178100585938}",Missing[]
"{967.0001220703125, 472.6216125488281}","{417.0789794921875, 331.8313903808594}","{563.9439086914062, 493.968017578125}","{486.88330078125, 115.51214599609375}","{766.7251586914062, 92.91412353515625}","{871.6826171875, 347.6323547363281}","{810.3989868164062, 241.6982421875}","{682.4677124023438, 325.3472595214844}","{743.2340698242188, 326.9045715332031}","{696.0575561523438, 193.77679443359375}","{603.55029296875, 265.37677001953125}","{495.5715026855469, 683.1040649414062}","{315.9913330078125, 631.0480346679688}",Missing[]
"{967.0001220703125, 472.6216125488281}","{417.0789794921875, 331.8313903808594}","{563.9439086914062, 493.968017578125}","{486.88330078125, 115.51214599609375}","{766.7251586914062, 92.91412353515625}","{871.6826171875, 347.6323547363281}","{810.3989868164062, 241.6982421875}","{682.4677124023438, 325.3472595214844}","{743.2340698242188, 326.9045715332031}","{696.0575561523438, 193.77679443359375}","{603.55029296875, 265.37677001953125}","{495.5715026855469, 683.1040649414062}","{315.9913330078125, 631.0480346679688}",Missing[]
"{968.3778076171875, 471.83990478515625}","{419.38427734375, 332.69287109375}","{562.4655151367188, 493.891357421875}","{487.3916015625, 117.54632568359375}","{767.1218872070312, 93.51068115234375}","{868.6783447265625, 348.785888671875}","{809.8074951171875, 243.674072265625}","{683.4749755859375, 325.879638671875}","{745.3701171875, 330.3512878417969}","{693.0348510742188, 193.6748046875}","{602.9833374023438, 265.3977966308594}","{497.00030517578125, 685.5282592773438}","{316.3819885253906, 633.4139404296875}",Missing[]
"{969.717529296875, 471.09161376953125}","{422.3982849121094, 331.3099365234375}","{563.8563842773438, 493.998291015625}","{487.99298095703125, 118.57379150390625}","{768.0904541015625, 92.6041259765625}","{868.4257202148438, 345.849853515625}","{813.00048828125, 241.788330078125}","{684.2767333984375, 324.2938537597656}","{742.33984375, 329.2172546386719}","{693.7354736328125, 193.18585205078125}","{604.075439453125, 265.33612060546875}","{498.3220520019531, 683.4282836914062}","{317.70281982421875, 631.9359130859375}",Missing[]
"{968.0967407226562, 472.6364440917969}","{421.9998474121094, 331.7288818359375}","{563.0963134765625, 492.38616943359375}","{485.2466735839844, 119.31072998046875}","{766.451904296875, 94.16107177734375}","{869.0951538085938, 345.2493896484375}","{810.673583984375, 243.1968994140625}","{684.7539672851562, 324.324951171875}","{743.2777099609375, 331.6310729980469}","{694.1063842773438, 192.765625}","{602.8471069335938, 270.1658630371094}","{496.2419738769531, 686.57470703125}","{317.7322082519531, 632.1150512695312}",Missing[]
"{968.183349609375, 468.825927734375}","{424.1575012207031, 329.7695007324219}","{565.4630737304688, 491.41619873046875}","{485.8932800292969, 120.809326171875}","{765.2738647460938, 92.58282470703125}","{869.863525390625, 346.0661315917969}","{811.376953125, 245.93133544921875}","{685.6516723632812, 323.2854309082031}","{744.0238037109375, 331.4808044433594}","{694.3067626953125, 194.06256103515625}","{604.14404296875, 270.2948303222656}","{496.76080322265625, 686.43505859375}","{314.6175842285156, 633.0445556640625}",Missing[]
"{965.9955444335938, 471.3548889160156}","{426.1138916015625, 326.7483825683594}","{566.1145629882812, 491.1842956542969}","{487.3961181640625, 119.36566162109375}","{763.8963623046875, 91.14801025390625}","{871.0780029296875, 348.05511474609375}","{812.7317504882812, 245.5269775390625}","{687.5035400390625, 321.7724609375}","{744.7111206054688, 328.91229248046875}","{693.6695556640625, 192.6502685546875}","{604.9578857421875, 268.4454345703125}","{500.01220703125, 684.693115234375}","{316.04913330078125, 631.8492431640625}",Missing[]
"{965.7952270507812, 470.7715148925781}","{425.7823791503906, 326.8722839355469}","{566.8401489257812, 488.5417175292969}","{488.1241149902344, 119.27313232421875}","{763.9013671875, 89.857666015625}","{872.3923950195312, 347.105712890625}","{813.010009765625, 244.979736328125}","{685.9776000976562, 321.3260192871094}","{744.83056640625, 327.67755126953125}","{694.9577026367188, 190.526611328125}","{605.4329833984375, 269.4967041015625}","{499.40533447265625, 683.7440795898438}","{314.17974853515625, 631.4901123046875}",Missing[]
"{965.5033569335938, 471.3661804199219}","{423.7861633300781, 325.6277770996094}","{567.9058837890625, 488.7745666503906}","{488.8617248535156, 118.64288330078125}","{766.4871826171875, 87.38995361328125}","{873.333740234375, 344.5140380859375}","{809.7655029296875, 243.0155029296875}","{686.6403198242188, 322.14080810546875}","{746.6224365234375, 327.2355041503906}","{695.0114135742188, 191.72955322265625}","{603.6651611328125, 268.6769104003906}","{496.7706604003906, 681.9204711914062}","{312.7190856933594, 631.7050170898438}",Missing[]
"{966.4216918945312, 470.7397155761719}","{423.6630554199219, 323.9830322265625}","{568.2218017578125, 488.1513366699219}","{488.1787414550781, 118.55157470703125}","{768.5723876953125, 85.0782470703125}","{874.83349609375, 344.17529296875}","{807.6353759765625, 243.4761962890625}","{684.7060546875, 321.5505676269531}","{747.2821655273438, 326.9137878417969}","{696.335693359375, 193.61138916015625}","{603.4459838867188, 269.0079040527344}","{496.6822814941406, 680.8543701171875}","{311.65557861328125, 631.3688354492188}",Missing[]
"{965.3358764648438, 471.6968688964844}","{423.7832336425781, 324.9796447753906}","{566.7703247070312, 486.9464416503906}","{486.49383544921875, 118.03558349609375}","{768.8452758789062, 87.14202880859375}","{871.984130859375, 344.64544677734375}","{806.9853515625, 242.962646484375}","{684.64501953125, 323.3903503417969}","{749.1846923828125, 327.1953125}","{694.8220825195312, 192.60675048828125}","{601.8499145507812, 269.51220703125}","{493.1186828613281, 681.0805053710938}","{311.0885314941406, 629.6619873046875}",Missing[]
"{965.7304077148438, 473.1199951171875}","{423.78265380859375, 326.7672424316406}","{569.1595458984375, 487.7690124511719}","{484.8251953125, 117.1033935546875}","{769.047119140625, 87.9949951171875}","{873.3895263671875, 344.5481262207031}","{807.5390625, 245.20306396484375}","{685.0457763671875, 325.18511962890625}","{747.28955078125, 328.8702087402344}","{692.97509765625, 193.166748046875}","{600.5809936523438, 271.178466796875}","{492.6976013183594, 680.2889404296875}","{309.8920593261719, 631.2535400390625}",Missing[]
"{966.6594848632812, 474.3876953125}","{425.12091064453125, 327.34381103515625}","{570.0411376953125, 486.7081298828125}","{486.8547058105469, 116.61077880859375}","{769.2518920898438, 85.96563720703125}","{872.9057006835938, 344.67498779296875}","{805.7498168945312, 241.45355224609375}","{685.3840942382812, 324.507080078125}","{748.7604370117188, 327.87451171875}","{694.2576904296875, 193.0880126953125}","{600.0184936523438, 269.1796875}","{493.9621276855469, 680.1162719726562}","{309.0643005371094, 632.1214599609375}",Missing[]
"{966.2657470703125, 474.5791931152344}","{426.7120361328125, 328.6320495605469}","{568.1727294921875, 484.89178466796875}","{485.85479736328125, 115.49554443359375}","{768.245361328125, 87.368408203125}","{871.5125122070312, 344.0946044921875}","{805.0670166015625, 240.05877685546875}","{682.0405883789062, 325.34307861328125}","{746.6912231445312, 327.93890380859375}","{694.2598876953125, 193.23370361328125}","{598.1659545898438, 268.2696533203125}","{493.4654235839844, 680.8697509765625}","{307.9172058105469, 633.6007080078125}",Missing[]
"{967.17626953125, 474.8072204589844}","{425.43597412109375, 329.4283447265625}","{565.8793334960938, 485.20513916015625}","{486.4194641113281, 110.75274658203125}","{766.920654296875, 86.66796875}","{869.13671875, 344.00439453125}","{807.1251831054688, 238.7568359375}","{684.3280029296875, 323.00469970703125}","{747.2646484375, 328.3346252441406}","{694.035888671875, 191.84063720703125}","{596.3958129882812, 265.5496826171875}","{494.2451477050781, 679.1292724609375}","{309.521484375, 630.44482421875}",Missing[]
